ICP_Score,ICP_Reasons,OrgNr,Name,Email,Phone,Is_AB,Reg_Year,Company_Age,Employees,Branch,Branch_Segment,SNI_Code,Omsattning_SEK,Omsattning_Year,Rorelseresultat_SEK,Arets_Resultat_SEK,Kortfristiga_Skulder_SEK,Langfristiga_Skulder_SEK,Lender_Keywords,Keyword_Line_1,Recent_Year_Value,Previous_Year_Value,Keyword_Line_2,Recent_Year_Value,Previous_Year_Value
7,"AB,revenue_core,employees_core,age_core",5568945827,Uffes Maskinservice i Eskilstuna AB,uffesmaskinservice@bostream.nu,+4616148650,true,2012,14,3,Reparation och underhåll av maskiner,other,,3828000,2024,2000,2000,167000,414000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5566336268,Två Backman Mekaniska AB,ingvor_b@hotmail.com,+4655122000,true,2002,24,3,Metallegoarbeten,other,,3915000,2024,290000,234000,545000,,,,,,,,
7,"AB,revenue_core,employees_soft,age_core,branch_secondary",5565152799,Trähuset i Sorunda AB,info@trahuset-tyreso.se,,true,1995,31,5,Tillverkning av monteringsfärdiga trähus,secondary,,3504000,2025,-2653000,-2654000,1324000,2400000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5564565751,Truck & Maskin Service i Nyköping Aktiebolag,up.tms@telia.com,+46155220011,true,1992,34,2,Reparation och underhåll av maskiner,other,,3774000,2025,276000,217000,394000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5565507885,Tony Lundström Smide & Allservice AB,tonylundstromsmide@telia.com,,true,1998,28,3,Reparation och underhåll av metallvaror,other,,3843000,2025,369000,295000,326000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5566405444,Såg och skog i Ulrika AB,,+46702264715,true,2003,23,4,Skogsskötsel,other,,5330000,2025,203000,259000,764000,,,,,,,,
7,"AB,revenue_core,employees_core,age_soft,branch_secondary",5591112585,Swedome AB,peder.sjolund@skydome.se,,true,2017,9,4,Diverse övrig tillverkning,secondary,,3621000,2024,-4006000,-4175000,924000,3056000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5565903092,Svetsreparatörerna i Piteå Aktiebolag,info@svetsreparatorerna.se,+46911211445,true,2000,26,4,Reparation och underhåll av maskiner,other,,3636000,2024,169000,103000,413000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5568394059,Svetsmekano Alltjänst i Floby AB,svetsmekanofloby@telia.com,+4651541218,true,2011,15,3,Metallegoarbeten,other,,3557000,2024,24000,-51000,2079000,437000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5567431787,Svets & Montage i Västervik AB,svets.montage@telia.com,,true,2008,18,3,Metallegoarbeten,other,,3597000,2025,437000,287000,512000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5567928048,Suntec Norrtälje AB,info@suntec.nu,+46176223900,true,2009,17,3,Tryckning av böcker och övriga trycksaker,other,,3084000,2025,-75000,-61000,645000,,,,,,,,
7,"AB,revenue_core,employees_soft,age_core,branch_secondary",5590759063,Sturkö Svets och Smide AB,,,true,2016,10,6,Tillverkning av diverse övriga maskiner för allmänt ändamål,secondary,,3973000,2024,-213000,-354000,935000,1645000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5563428514,Ströms Svets Konsult Aktiebolag,janne@stromssvets.se,+4691160410,true,1988,38,2,Metallegoarbeten,other,,3918000,2024,-1087000,-1082000,1012000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5590401484,Stefan Hofmeijer AB,,+4687492670,true,2015,11,3,Metallegoarbeten,other,,3591000,2025,-62000,-132000,1085000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5563904555,Spånga Smide AB,info@tumac.se,,true,1996,30,4,Metallegoarbeten,other,,3921000,2024,-149000,-167000,579000,137000,,,,,,,
7,"AB,revenue_core,employees_core,age_soft,branch_secondary",5590982657,Solid Tech AB,marcus.friman@gmail.com,+4640491352,true,2017,9,2,Tillverkning av andra möbler och madrasser,secondary,,3722000,2024,391000,223000,445000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5566799978,Sneckenström AB,,+4649010006,true,2005,21,2,Reparation och underhåll av annan utrustning,other,,3681000,2024,-157000,-190000,1536000,150000,,,,,,,
7,"AB,revenue_core,employees_core,has_lender_debt",5591861009,Smögen Ale AB,info@smogenbryggarn.se,+46730425878,true,2019,7,3,Framställning av öl,other,,3902000,2024,-1618000,-1637000,555000,255000,Kreditinstitut,Övriga skulder till kreditinstitut,,435000,Övriga skulder till kreditinstitut,,180000
7,"AB,revenue_core,employees_core,age_core",5568693674,Smeden i Ystad AB,bo@smedeniystad.se,,true,2011,15,3,Smidning och formning av metall och pulvermetallurgi,other,,3809000,2025,228000,181000,695000,9000,,,,,,,
7,"AB,revenue_core,employees_soft,age_core,branch_secondary",5564903648,Sköldens Industri Aktiebolag,,+4616134064,true,1994,32,5,Industri- och institutionstvätt,secondary,,3791000,2024,-87000,-125000,1163000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5564194453,Silanders Grafiska Aktiebolag,roger@silander.se,+4631148800,true,1991,35,2,Tryckning av böcker och övriga trycksaker,other,,3714000,2025,209000,170000,561000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5567404016,Segerbergs Svets & Mekanik AB,joakim@segerbergs.se,+46708290450,true,2008,18,3,Metallegoarbeten,other,,3535000,2025,-583000,-47000,293000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5562797976,ScreenPrint i Norrköping Aktiebolag,info@screenprintab.se,+4611107294,true,1986,40,3,Tryckning av böcker och övriga trycksaker,other,,3745000,2025,261000,193000,510000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5562763150,STIMP Innovation Aktiebolag,peter@stimp.se,+4649216900,true,1986,40,2,Gjutning av andra metaller,other,,3601000,2025,-967000,3000,1765000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5569844813,SRS - Swedish Restaurant service AB,,+46764366654,true,2014,12,2,Reparation och underhåll av maskiner,other,,3664000,2025,1391000,1099000,620000,,,,,,,,
7,"AB,revenue_core,employees_core,has_lender_debt",5592345671,SITEMEC AB,,,true,2020,6,4,Reparation och underhåll av maskiner,other,,3595000,2025,-113000,-64000,675000,36000,Kreditinstitut,Övriga skulder till kreditinstitut,98731,258285,Övriga skulder till kreditinstitut,63275,84672
7,"AB,revenue_core,employees_core,age_core",5566437025,Ronweld AB,,,true,2003,23,3,Metallegoarbeten,other,,3807000,2025,193000,150000,494000,100000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5560741265,Reklamtryckeriet Andersson & Wallbom Aktiebolag,,+4622110087,true,1972,54,4,Tryckning av böcker och övriga trycksaker,other,,3894000,2024,406000,376000,561000,259000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5562558139,Rehnmarks Rör Aktiebolag,info@rehnmarksror.se,+4693020407,true,1985,41,3,Metallegoarbeten,other,,3654000,2024,201000,147000,757000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5566008370,Rask Stenförädling AB,info@rasksten.se,+4615860030,true,2001,25,2,"Huggning, formning och slutlig bearbetning av sten för prydnadsändamål",other,,3833000,2024,185000,286000,927000,276000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5565887220,QMS Produktion Aktiebolag,qms@qms-hbg.se,+4642213050,true,2000,26,2,Annan plastvarutillverkning,other,,3847000,2025,63000,35000,835000,,,,,,,,
7,"AB,revenue_core,employees_core,age_soft,branch_secondary",5591466544,Ponte Simone AB,frank@twincapital.se,,true,2018,8,3,Framställning av diverse övriga livsmedel,secondary,,3809000,2024,423000,245000,1663000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5562472885,Pauliströms Svets o Mekaniska Aktiebolag,,+46383730360,true,1984,42,3,Metallegoarbeten,other,,3583000,2025,881000,764000,691000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5566980446,PM Slipservice AB,,+4643014264,true,2006,20,3,Metallegoarbeten,other,,3524000,2024,154000,97000,1071000,1214000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5567505911,Odengatans Tandvård AB,info@odentand.se,+468199200,true,2008,18,2,Tandläkarverksamhet,other,,3705000,2024,637000,506000,483000,,,,,,,,
7,"AB,revenue_soft,employees_core,age_core,branch_secondary",5566084728,Näslunds Kyl & Rostfria AB,,,true,2002,24,2,"Tillverkning av luftkonditionering, utom för hushåll",secondary,,1507000,2025,-351000,433000,380000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5566798384,Nya Legolackering i Hjo AB,,,true,2005,21,3,Beläggning och överdragning av metall,other,,3738000,2025,69000,66000,266000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5565951190,Nya Dekkerhus Smide AB,,,true,2000,26,4,Smidning och formning av metall och pulvermetallurgi,other,,3609000,2024,130000,25000,482000,304000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5564300506,Nya Bohuslän 5 Aktiebolag,henrik@bohus5.se,+4652236325,true,1991,35,2,Grafiska tjänster före tryckning (prepress/premedia),other,,3524000,2025,1221000,4000,2263000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5566186515,Nitidus Aktiebolag,info@autops.se,+4633158060,true,2001,25,2,Beläggning och överdragning av metall,other,,3521000,2024,-90000,-102000,568000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5566104591,Nerikes Verkstad AB,,,true,2002,24,4,Metallegoarbeten,other,,3967000,2024,-331000,30000,333000,2573000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5567343768,Nautic Care Sweden AB,stephan@nauticcare.se,,true,2007,19,3,Reparation och underhåll av civila fartyg och båtar,other,,3718000,2025,100000,-4000,447000,427000,,,,,,,
7,"AB,revenue_core,employees_core,age_soft,branch_secondary",5591530026,Mäster Jacobs bageri & konditori AB,info@masterjacobs.se,+4621301509,true,2018,8,4,Tillverkning av mjukt matbröd och färska bakverk,secondary,,3682000,2025,-108000,-144000,469000,-5000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5568794886,Monting Aktiebolag,monting-ab@live.se,,true,2012,14,4,Metallegoarbeten,other,,3891000,2025,1112000,837000,589000,,,,,,,,
7,"AB,revenue_core,employees_soft,age_core,branch_secondary",5565002168,Montagelego i Fristad Aktiebolag,nordin@montagelego.se,,true,1995,31,7,Tillverkning av eldistributions- och elkontrollapparater,secondary,,3730000,2023,-171000,20000,719000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5564237641,Modern Yachts F R Aktiebolag,info@motorelektronik.se,+4687670700,true,1991,35,2,Allmän service och reparation av motorfordon utom motorcyklar,other,,3767000,2025,-202000,-212000,440000,,,,,,,,
7,"AB,revenue_core,employees_soft,age_core,branch_secondary",5566482310,Micropos Medical AB (publ),info@micropos.se,,true,2003,23,8,Tillverkning av strålningsutrustning samt elektromedicinsk och elektroterapeutis,secondary,,3539000,2024,-22169000,-21871000,5664000,255000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5566416672,Mickelgårds MJ AB,,+46736261608,true,2003,23,3,"Odling av spannmål (utom ris), baljväxter och oljeväxter",other,,3242000,2024,-245000,265000,1985000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5564315850,Mectool Sweden Aktiebolag,info@mectool.se,+46454309043,true,1991,35,3,Metallegoarbeten,other,,3526000,2025,-104000,-60000,697000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5566352778,Matmästaren från Öland AB,kroppkakan@telia.com,+4645527800,true,2002,24,3,Beredning och hållbarhetsbehandling av potatis,other,,3866000,2022,-33000,2000,676000,97000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5566436985,Magnus Gustavsson Mekaniska AB,,+46515720600,true,2003,23,4,Metallegoarbeten,other,,5141000,2025,451000,175000,943000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5569368193,MPA Teknik & Service AB,martinpalmgren1970@gmail.com,+46706940255,true,2013,13,2,Reparation och underhåll av maskiner,other,,3583000,2025,944000,766000,362000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5590672761,MB svetstjänst AB,mbsvets@hotmail.com,+4641810033,true,2016,10,4,Metallegoarbeten,other,,5315000,2025,569000,454000,859000,25000,,,,,,,
7,"AB,revenue_core,employees_soft,age_core,branch_secondary",5569228959,Lilleby Snickarteam AB,stefansnickare@live.se,+46707880884,true,2013,13,5,Tillverkning av andra möbler och madrasser,secondary,,3769000,2024,90000,70000,630000,75000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5563587590,Lennart Höglund Reklam Aktiebolag,hoglund@hoglund.se,+4684459190,true,1989,37,2,Reklambyråverksamhet,other,,3625000,2025,292000,418000,487000,3000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5590315296,Lajs Sweden AB,fredrik.johansson@lajs.se,,true,2015,11,3,Reparation och underhåll av metallvaror,other,,3531000,2024,473000,427000,251000,248000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5564732062,Lackerings-Tecnik i Mullsjö Aktiebolag,info@lactec.se,+4639236266,true,1993,33,3,Beläggning och överdragning av metall,other,,3860000,2024,-112000,104000,442000,292000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5568382575,L & J Service Köping AB,ljservice.soderberg@gmail.com,,true,2011,15,3,Reparation och underhåll av maskiner,other,,3945000,2024,5000,270000,716000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5565516019,Kriol International AB,axel.scott@hotmail.com,,true,2011,15,2,Metallegoarbeten,other,,3673000,2025,-72000,13000,942000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5568837628,Klas Eriksson El & mekanisk service AB,klas1.eriksson@telia.com,,true,2012,14,2,Reparation och underhåll av maskiner,other,,3720000,2024,810000,516000,530000,2000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5565466892,Kjell Forsebrand AB,,+4636710464,true,1997,29,2,Tryckning av böcker och övriga trycksaker,other,,3583000,2025,501000,391000,369000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5563399467,Keva Smide och Mekaniska Aktiebolag,,+4645116144,true,1989,37,2,Metallegoarbeten,other,,3757000,2024,-102000,-100000,1183000,,,,,,,,
7,"AB,revenue_core,employees_soft,age_core,branch_secondary",5565527370,Karl Nelson Orgelbyggeri AB,,+46510532460,true,1998,28,5,Tillverkning av musikinstrument,secondary,,3827000,2024,414000,331000,686000,,,,,,,,
7,"AB,revenue_core,employees_soft,age_core,branch_secondary",5569494882,Karesuandokniven AB,info@karesuandokniven.com,+46767900101,true,2013,13,6,Tillverkning av bestick,secondary,,3762000,2024,-611000,3000,2656000,253000,,,,,,,
7,"AB,revenue_core,employees_core,age_soft,branch_secondary",5591857171,Kapellagning i Norrort AB,info@kapellagning.se,+46707630005,true,2018,8,3,Tillverkning av andra tekniska textilier och industritextilier,secondary,,3549000,2025,7000,2000,671000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5567916837,Kamin & Skorstensskyddaren i Sverige AB,info@kamin-skorsten.se,,true,2009,17,3,Annan övrig metallvarutillverkning,other,,3598000,2025,158000,124000,654000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5561289298,Kaljot AB,info@kaljot.se,+4687667195,true,1972,54,2,Annan plastvarutillverkning,other,,3694000,2024,-35000,-42000,479000,40000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5560817461,Jönköpings Kopieringscentral AB,jonkoping@arkitektkopia.se,+46364404020,true,1972,54,3,Tryckning av böcker och övriga trycksaker,other,,3584000,2024,-513000,-320000,190000,,,,,,,,
7,"AB,revenue_core,employees_core,age_soft,branch_secondary",5591602106,Josefin Gauffin Konditor AB,info@gauffinboulangerie.se,,true,2018,8,3,Tillverkning av mjukt matbröd och färska bakverk,secondary,,3983000,2025,843000,661000,1257000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5568387251,JH-mek AB,jhmek@telia.com,+46706442911,true,2011,15,3,Metallegoarbeten,other,,3470000,2025,349000,265000,514000,73000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5564311511,JH Carlsson & Son Aktiebolag,info@jhcarlsson.se,+4637130029,true,1991,35,4,Metallegoarbeten,other,,3432000,2025,-735000,-468000,420000,636000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5590894225,JGA Marinteknik AB,info@jgustafsson.se,+46707694793,true,2016,10,2,Reparation och underhåll av civila fartyg och båtar,other,,3733000,2025,54000,52000,281000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5567463590,JB Industriservice AB,bengtolof@rekonom.se,,true,2008,18,3,Metallegoarbeten,other,,3565000,2025,599000,479000,1352000,1000,,,,,,,
7,"AB,revenue_core,employees_core,age_soft,branch_secondary",5591422414,Installationsmontören i norden AB,,,true,2017,9,3,Installation av industrimaskiner och -utrustning,secondary,,3516000,2023,450000,377000,356000,73000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5564422284,Industriservice i Näsum AB,info@industri-service.eu,+4645624913,true,1992,34,4,Metallegoarbeten,other,,3592000,2025,604000,576000,610000,47000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5564072576,Industriförsilvring i Skåne Aktiebolag,info@industriforsilvring.se,+46708431715,true,1992,34,2,Beläggning och överdragning av metall,other,,3722000,2025,1171000,897000,625000,,,,,,,,
7,"AB,revenue_core,employees_core,age_soft,branch_secondary",5591706501,Hydromatica AB,info@hydromatica.se,+46522511554,true,2018,8,2,Installation av industrimaskiner och -utrustning,secondary,,3728000,2025,758000,757000,482000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5565466637,Huså Bröd AB,info@husabrod.se,+4664742112,true,1998,28,3,Knäckebrödstillverkning,other,,3625000,2024,333000,161000,575000,980000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5590517073,Herlitz Creative AB,christel@herlitz.nu,,true,2016,10,2,Dataprogrammering,other,,3506000,2024,560000,349000,926000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5561838417,Henrix Svarveri Aktiebolag,henriksson@henrixab.se,+4638310964,true,1975,51,4,Övrig trävarutillverkning,other,,3910000,2024,150000,77000,607000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5560847229,Henrikssons Smides- & Mekaniska Verkstads Aktiebolag,henrikssonssmide.mikael@telia.com,,true,1972,54,3,Smidning och formning av metall och pulvermetallurgi,other,,3892000,2025,1283000,1234000,491000,,,,,,,,
7,"AB,revenue_core,employees_core,age_soft,branch_secondary",5591125546,Hasses Solskydd Aktiebolag,info@hassessolskydd.se,+46705228316,true,2017,9,3,Tillverkning av andra tekniska textilier och industritextilier,secondary,,3711000,2024,-139000,-152000,245000,545000,,,,,,,
7,"AB,revenue_core,employees_core,age_soft,branch_secondary",5591148068,HUNTERHEX AB,info@hunterhex.com,+46763916550,true,2017,9,2,"Tillverkning av luftkonditionering, utom för hushåll",secondary,,3708000,2024,104000,61000,1017000,305000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5564585197,Gånghesters Mekaniska Aktiebolag,,+46703212916,true,2013,13,3,Metallegoarbeten,other,,3824000,2024,25000,13000,773000,215000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5561928572,G. Toftgårds Plåtslageri Aktiebolag,,+4639316198,true,1976,50,3,Metallegoarbeten,other,,4790000,2025,368000,268000,329000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5565185690,G. Möller Aktiebolag,info@gmoller.se,,true,1995,31,3,Charkuteri- och annan köttvarutillverkning,other,,3902000,2024,-2373000,3456000,2594000,21770000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5567465686,Fedmek Mekaniska Aktiebolag,fedmek@telia.com,+4643330888,true,2008,18,2,Metallegoarbeten,other,,3873000,2025,392000,353000,855000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5567182596,Emballage Snickeri i Vedum AB,info@emballagesnickeri.se,+46708440610,true,2006,20,3,Träförpackningstillverkning,other,,3637000,2024,-367000,-507000,3916000,969000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5569614919,Elvirs Rostfria Aktiebolag,,,true,2014,12,2,Metallegoarbeten,other,,3726000,2024,274000,206000,533000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5565128336,Elmhults Screentryck Aktiebolag,info@elmhultscreentryck.se,+4647613690,true,1995,31,3,Tryckning av böcker och övriga trycksaker,other,,3771000,2025,283000,228000,902000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5563350486,EKILAS Aktiebolag,,+4619574140,true,1988,38,3,Beläggning och överdragning av metall,other,,3929000,2024,70000,39000,436000,,,,,,,,
7,"AB,revenue_core,employees_soft,age_core,branch_secondary",5561472449,E. Bohms Modellfabrik Aktiebolag,,,true,1972,54,5,Tillverkning av verktyg och redskap,secondary,,3876000,2024,-273000,-266000,597000,281000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5590264627,Dr Disk & Storköksservice i Uppland AB,anna@drdisk.se,,true,2015,11,2,Reparation och underhåll av maskiner,other,,3926000,2024,652000,509000,704000,,,,,,,,
7,"AB,revenue_core,employees_core,has_lender_debt",5591928634,Dala Pall & Emballage Malung AB,tesfaldet.goitom@workmail.com,,true,2019,7,4,Träförpackningstillverkning,other,,3990000,2025,520000,16000,621000,498000,Kreditinstitut,Övriga skulder till kreditinstitut,497501,0,Övriga skulder till kreditinstitut,129780,0
7,"AB,revenue_soft,employees_core,age_core,branch_secondary",5568017189,Chemtronics AB,hans.wijk@chemtronics.se,,true,2010,16,2,Tillverkning av diverse övriga specialmaskiner,secondary,,2723000,2025,509000,261000,690000,,,,,,,,
7,"AB,revenue_core,employees_soft,age_core,branch_secondary",5565779955,Cetanica AB,info@oxysol.com,,true,2003,23,6,"Tillverkning av elmotorer, generatorer och transformatorer",secondary,,3629000,2024,73000,57000,1027000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5566183777,CNC Produktion Väst AB,,+4630223130,true,2002,24,2,Metallegoarbeten,other,,3707000,2024,946000,744000,561000,,,,,,,,
7,"AB,revenue_core,employees_core,branch_core",5593089419,Burin AB,,+4622110084,true,2021,5,4,"Huggning, formning och slutlig bearbetning av sten för byggnadsändamål",core,,3765000,2025,-489000,-495000,900000,1652000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5590253687,Borlänge Pulverlack AB,borlangepulverlack@telia.com,,true,2015,11,4,Beläggning och överdragning av metall,other,,4139000,2025,624000,502000,545000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5590262415,Blomsterfröjd Inredningar AB,info@blomsterfrojd.se,+46739880043,true,2015,11,4,Uthyrning och leasing av andra hushållsartiklar och varor för personligt bruk,other,,3961000,2024,261000,233000,1284000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5568774524,Bitzer Productions AB,sverker@bitzer.se,+46703540977,true,2011,15,2,PR och kommunikation,other,,3859000,2025,851000,595000,401000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5566996038,Belganet Handels AB,,+46457452001,true,2006,20,4,Slutbehandling av varor av trä,other,,3455000,2025,31000,27000,1586000,95000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5564475084,"Backalack, Blästring & Renhållning i Nora AB",,+4658713703,true,1992,34,2,Beläggning och överdragning av metall,other,,3671000,2025,-66000,-69000,661000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5566568795,BGB Mekaniska AB,,,true,2004,22,4,Metallegoarbeten,other,,3961000,2023,39000,25000,422000,74000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5568703341,Arnes Skyltmåleri AB,arnesskylt@telia.com,+4611182060,true,2012,14,4,Annan övrig metallvarutillverkning,other,,3541000,2024,28000,76000,565000,,,,,,,,
7,"AB,revenue_core,employees_soft,age_core,branch_secondary",5590373261,Anatomic Studios Sweden AB,info@anatomic-studios.com,+4640151144,true,2015,11,5,Tillverkning av medicinska och dentala instrument och tillbehör,secondary,,3849000,2024,-2109000,-2309000,1144000,1928000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5567460646,Alkstrand Markis & Persienn AB,info@alkstrand.se,+4652213826,true,2008,18,3,Annan övrig metallvarutillverkning,other,,3768000,2024,92000,28000,351000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5565348587,Aktiebolaget Holmanders Smides & Mek. Verkstad,holmanders.mekaniska@telia.com,,true,1997,29,3,Smidning och formning av metall och pulvermetallurgi,other,,3774000,2024,690000,200000,936000,2166000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5561548453,Aktiebolaget Carmi Verkstad,postmaster@carmi.com,+4687770514,true,1972,54,4,Metallegoarbeten,other,,3912000,2024,749000,617000,401000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5569448615,Ahls Mekaniska AB,info@ahlsmekaniska.se,,true,2013,13,3,Metallegoarbeten,other,,3953000,2024,57000,47000,864000,196000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5565995064,AMA Maskin o Teknik Aktiebolag,,+4618381108,true,2000,26,3,Reparation och underhåll av maskiner,other,,3512000,2025,-810000,-796000,448000,205000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5562039585,AJS Reklam AB,info@ajsreklam.se,+4631450055,true,1979,47,4,Annan övrig metallvarutillverkning,other,,3954000,2025,11000,224000,470000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5590503511,AB Ytbehandling i Värmland,ekonomi@ytbvarmland.se,,true,2016,10,3,Beläggning och överdragning av metall,other,,3892000,2024,859000,1139000,603000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5567509103,AB Vinterplats,info@vinterplats.se,,true,2008,18,2,Reparation och underhåll av civila fartyg och båtar,other,,3580000,2025,122000,96000,440000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5563616068,A. Peterssons Sågverk i Svalehult Aktiebolag,,,true,1989,37,2,Sågning av trä,other,,3597000,2024,85000,92000,414000,1980000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5564381647,Östra Frölunda Pallindustri Aktiebolag,svenolof@ostrafrolundapall.se,+4632530050,true,1991,35,4,Träförpackningstillverkning,other,,4355000,2025,105000,91000,929000,96000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5568842644,Östergötlands Pulverlackering AB,info@ostgotalacken.se,,true,2012,14,4,Beläggning och överdragning av metall,other,,4395000,2025,185000,301000,597000,,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5562926575,Åsljunga Mekaniska Aktiebolag,info@asljungamekaniska.se,+46435460640,true,1987,39,4,Metallegoarbeten,other,,4013000,2025,347000,300000,745000,138000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5567078216,Åmåls Industrilackering AB,christer.taserud@industrilackering.se,,true,2006,20,3,Beläggning och överdragning av metall,other,,4088000,2023,271000,109000,1510000,,,,,,,,
7,"AB,revenue_core,employees_soft,age_core,branch_secondary",5590373402,Å City Skrädderi AB,somar.kassar.g@hotmail.com,,true,2015,11,5,Tillverkning av gång- och ytterkläder,secondary,,4427000,2024,669000,404000,367000,1149000,,,,,,,
7,"AB,revenue_core,employees_core,age_core",5562896661,Ystad-Tryck Aktiebolag,,+4641179650,true,1987,39,3,Tryckning av böcker och övriga trycksaker,other,,4328000,2024,86000,82000,963000,,,,,,,,
7,"AB,revenue_core,employees_soft,branch_secondary,has_lender_debt",5591773410,XVXV GROUP AB,,,true,2019,7,9,Tillverkning av diverse övriga beklädnadsvaror och tillbehör,secondary,,4213000,2024,-184000,-209000,590000,511000,Kreditinstitut,Skulder till kreditinstitut,2029,491022,Skulder till kreditinstitut,53400,53400
7,"AB,revenue_core,employees_core,age_soft,branch_secondary",5591481279,XB Automation AB,peter@xbautomation.se,,true,2018,8,2,Tillverkning av diverse övriga specialmaskiner,secondary,,4213000,2024,-255000,22000,173000,,,,,,,,
