ICP_Score,ICP_Reasons,OrgNr,Name,Email,Phone,Is_AB,Reg_Year,Company_Age,Employees,Branch,Branch_Segment,SNI_Code,Omsattning_SEK,Omsattning_Year,Rorelseresultat_SEK,Arets_Resultat_SEK,Kortfristiga_Skulder_SEK,Langfristiga_Skulder_SEK,Lender_Keywords,Keyword_Line_1,Recent_Year_Value,Previous_Year_Value,Keyword_Line_2,Recent_Year_Value,Previous_Year_Value
6,"AB,revenue_core,employees_soft,age_core",5590442223,LGA Service Sverige AB,lgaservice.office@gmail.com,+4631881020,true,2016,10,9,Lokalvård,other,,7415000,2024,-521000,112000,1444000,,,,,,,,
6,"AB,revenue_core,employees_soft,branch_core",5593006496,WeRedo Redovisning AB,tobias.hansson@toberedovisning.se,+46103001900,true,2021,5,6,Redovisning och bokföring; skatterådgivning,core,,7365000,2024,1809000,1441000,1323000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5568465230,Undersåkers Charkuterifabrik AB,karin@undersakers.se,,true,2011,15,7,Charkuteri- och annan köttvarutillverkning,other,,7363000,2024,-3542000,-133000,4306000,8706000,,,,,,,
6,"AB,revenue_core,employees_soft,branch_core",5592927684,Täckholm Tak AB,filiptackholm@hotmail.com,,true,2020,6,6,Tillverkning av övriga byggnads- och inredningssnickerier,core,,7299000,2025,1372000,1034000,315000,43000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5566194071,Storgården i Rimforsa AB,,,true,2001,25,10,Drift av konferensanläggningar med boende,other,,7288000,2024,-3425000,209000,1445000,2285000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591109664,Östersund Pizza Salladsbaren AB,,+4663131124,true,2017,9,6,Restaurangverksamhet,secondary,,7287000,2025,430000,340000,802000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5567955017,Kils Slakteri AB,info@kilsslakteri.se,+46725799680,true,2009,17,5,Kreatursslakt,other,,7276000,2024,-267000,-465000,3392000,2991000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5569904476,Sanaz Juristfirma AB,info@sanazjuristfirma.se,,true,2014,12,5,Juridiska byråers verksamhet m.m.,other,,7245000,2024,2056000,1226000,2089000,,,,,,,,
6,"AB,revenue_core,age_soft,has_lender_debt",5591565824,Modinexpo AB,julia@modinexpo.se,+46102099789,true,2018,8,0,Arrangemang av kongresser och mässor,other,,7239000,2024,389000,210000,741000,,OPR,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592729478,Skånekrossen AB,jimmy-johansson94@hotmail.com,,true,2020,6,3,Tillverkning av fasta bränslen av vegetabilisk biomassa,secondary,,7228000,2025,1318000,472000,2627000,1464000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5590200837,Woodtrans Sweden AB,andreas@woodtrans.se,+46707630221,true,2015,11,1,"Vägtransport, godstrafik",other,,7211000,2024,527000,2295000,1547000,2181000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593175325,ILA Thai Food AB,katae0524@gmail.com,,true,2021,5,4,"Livsmedelshandel med brett sortiment, ej varuhus eller stormarknad",secondary,,7205000,2025,116000,229000,323000,164000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5567011977,Thorildssons Entreprenad AB,marie.c.sandh@telia.com,,true,2006,20,6,"Vägtransport, godstrafik",other,,7187000,2024,2049000,896000,2505000,1644000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594153255,PR Projekt AB,patrik@husbysateri.se,,true,2022,4,4,Hotellverksamhet med restaurangrörelse,secondary,,7137000,2024,117000,26000,4377000,1237000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594130451,SFG Sydost AB,info@storafrogarden.se,,true,2022,4,2,Hotellverksamhet med restaurangrörelse,secondary,,7130000,2024,225000,162000,791000,,,,,,,,
6,"AB,revenue_core,age_core,branch_secondary",5564067253,Laplanddiscovery AB,pa@ghl.se,,true,1997,29,0,Hotellverksamhet utan restaurangrörelse,secondary,,7116000,2024,-879000,-457000,3667000,688000,,,,,,,
6,"AB,revenue_core,employees_soft,branch_core",5592997422,Mångbacka AB,mangbacka@gmail.com,+4665115015,true,2021,5,10,Byggnadssnickeriarbeten,core,,7110000,2024,33000,3000,1310000,173000,,,,,,,
6,"AB,revenue_core,employees_soft,branch_core",5592613862,Well Done Accounting Vallentuna AB,veronika@ostb.se,,true,2020,6,8,Redovisning och bokföring; skatterådgivning,core,,7105000,2025,-131000,-128000,756000,,,,,,,,
6,"AB,employees_soft,age_core,branch_core",5590715602,Victory Redovisning AB,afrem.rhawi@gmail.com,,true,2016,10,1,Redovisning och bokföring; skatterådgivning,core,,,,,,,,,,,,,,
6,"AB,revenue_core,employees_soft,branch_core",5592624547,Zoom Business Consulting AB,jenny@zoomconsulting.se,,true,2020,6,1,Konsultverksamhet avseende företags organisation,core,,7059000,2025,5597000,3384000,915000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5590848494,Lysings Glutenfria Bageri AB,info@lysings.nu,,true,2017,9,5,Tillverkning av mjukt matbröd och färska bakverk,secondary,,7049000,2025,1378000,1119000,1252000,,,,,,,,
6,"AB,revenue_core,employees_soft,branch_core",5593942377,Zenisk Sweden AB,,,true,2022,4,6,Teknisk konsultverksamhet inom bygg- och anläggningsteknik,core,,7016000,2025,-1463000,-1456000,1042000,,,,,,,,
6,"AB,revenue_core,employees_soft,has_lender_debt",5591996755,Philipsson Lantbruk AB,philipssonlantbruk@gmail.com,,true,2019,7,1,"Odling av spannmål (utom ris), baljväxter och oljeväxter",other,,7209000,2024,483000,65000,2043000,1827000,Kreditinstitut,Övriga skulder till kreditinstitut,1827088,750000,Övriga skulder till kreditinstitut,699996,0
6,"AB,revenue_core,employees_core,branch_secondary",5593907941,Yuri Sushi & Wok AB,davidochmy1974@gmail.com,,true,2022,4,4,Restaurangverksamhet,secondary,,6970000,2025,1202000,956000,628000,,,,,,,,
6,"AB,revenue_core,age_core,branch_secondary",5590373576,Bagarns Hemse Aktiebolag,bagarnshemse@gmail.com,+46498480007,true,2015,11,0,Tillverkning av mjukt matbröd och färska bakverk,secondary,,6955000,2024,-22000,12000,292000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593290082,Hotelish by Astor AB,benny@houseofblues.se,,true,2021,5,2,Hotellverksamhet med restaurangrörelse,secondary,,6957000,2025,86000,52000,877000,283000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5569693178,Värmlands Industritransporter AB,info@lbcfrakt.com,,true,2014,12,6,"Vägtransport, godstrafik",other,,6951000,2025,77000,97000,1191000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5565850368,Ljunglöfska Slottet AB,,+4684458660,true,2000,26,9,Drift av konferensanläggningar med boende,other,,6940000,2025,80000,73000,766000,548000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5562968940,Sågenergi i Sikfors AB,info@sikforskonferns.se,+4691170077,true,1996,30,7,Drift av konferensanläggningar med boende,other,,6939000,2024,-420000,721000,915000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5560882275,Norrsundets Stuveriaktiebolag,,,true,1972,54,10,Hamngodshantering,other,,6929000,2024,428000,337000,997000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5562828466,Bulk Cargo Control BCC Aktiebolag,bccab@telia.com,,true,1986,40,8,Teknisk provning och analys,other,,6898000,2024,977000,,3813000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5568018021,Marin Adventures Immeln AB,,+464496100,true,2010,16,5,Uthyrning och leasing av fritids- och sportutrustning,other,,6897000,2024,1805000,745000,1432000,2121000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592192743,Zinkens Krog AB,,+4686682856,true,2019,7,3,Restaurangverksamhet,secondary,,6897000,2025,911000,724000,907000,100000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5569727877,Trallen AB,,+46702621019,true,2014,12,6,Träförpackningstillverkning,other,,6890000,2024,-657000,-888000,2606000,1490000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5568699069,Bagarns Brödbod Bengt AB,,+4622710040,true,2011,15,6,Detaljhandel med bröd och konditorivaror,other,,6867000,2025,811000,483000,647000,1000,,,,,,,
6,"AB,revenue_core,age_core,branch_secondary",5568571227,Tyringe Kurhotell AB,,+4645157770,true,2011,15,0,Hotellverksamhet med restaurangrörelse,secondary,,6856000,2024,1128000,-15000,355000,,,,,,,,
6,"AB,revenue_core,employees_soft,branch_core",5593242281,ZealLight AB,joel.hake@gmail.com,,true,2021,5,5,Teknisk konsultverksamhet inom industriteknik,core,,6833000,2025,1032000,791000,1237000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592793185,Åhden & Blom AB,info@imilla.se,,true,2020,6,4,Restaurangverksamhet,secondary,,6825000,2025,1175000,702000,712000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5566938956,Lights in Line AB,kontakt@lightsinline.se,+4687507600,true,2005,21,5,Teknisk provning och analys,other,,6820000,2024,297000,296000,1063000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5591963029,Tullify AB,richard@tullify.se,+46103333555,true,2019,7,3,Annan stödverksamhet avseende transport,secondary,,6817000,2025,2040000,1610000,1397000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5569070179,Marsfjäll Mountain Lodge AB,info@marsfjall.se,+4694070003,true,2012,14,6,Drift av konferensanläggningar med boende,other,,6781000,2024,-3619000,-113000,24116000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592196983,Shan transport & logistik AB,ehsan_bhm@yahoo.com,,true,2019,7,4,Logistikverksamhet,secondary,,6771000,2024,-29000,-103000,1290000,1033000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5569604159,Yolean AB,contact@yolean.com,,true,2014,12,7,Dataprogrammering,other,,6713000,2024,-502000,-465000,1109000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591279871,Wallstens Café AB,,+46730210374,true,2017,9,6,Restaurangverksamhet,secondary,,6696000,2024,-143000,-12000,988000,,,,,,,,
6,"AB,revenue_core,employees_soft,branch_core",5593087835,RR konsult i Kristianstad AB,emil@rrkonsult.nu,,true,2021,5,6,Teknisk konsultverksamhet inom bygg- och anläggningsteknik,core,,6693000,2024,1212000,942000,1911000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5566289327,Westins Tryckteknik AB,,,true,2002,24,8,Tryckning av böcker och övriga trycksaker,other,,6688000,2024,-60000,-54000,1128000,,,,,,,,
6,"AB,revenue_core,employees_core,age_soft",5591242234,Tollarps Logistik AB,,,true,2017,9,2,"Vägtransport, godstrafik",other,,6666000,2024,134000,10000,1576000,2915000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5568995566,SK FAB AB,helena.bloom@levahusfabrik.se,,true,2017,9,1,Tillverkning av monteringsfärdiga trähus,secondary,,6614000,2024,95000,78000,1538000,,,,,,,,
6,"AB,revenue_core,employees_core,age_soft",5591384283,Termografikompetens i Sverige AB,,+468251676,true,2018,8,2,Teknisk provning och analys,other,,6583000,2025,1078000,596000,1148000,,,,,,,,
6,"AB,employees_core,age_core,branch_secondary",5567680193,Tallhöjdens Hotell & restaurant AB,info@tallhojden.se,,true,2008,18,4,Hotellverksamhet med restaurangrörelse,secondary,,,,,,,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5568870876,O.I.B AB,peter@oddislandbrewing.se,,true,2012,14,1,Framställning av öl,other,,6556000,2025,291000,288000,906000,1060000,,,,,,,
6,"AB,revenue_core,employees_soft,has_lender_debt",5594005588,PHM Juridik AB,,,true,2022,4,5,Juridiska byråers verksamhet m.m.,other,,6536000,2024,2013000,17000,2955000,,Svea,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5590446745,SwePack Värnamo AB,info@swepackab.se,,true,2016,10,7,Förpackningsverksamhet,other,,6507000,2024,650000,559000,1459000,420000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591665681,WR Restauranger AB,,+46501385353,true,2018,8,5,Restaurangverksamhet,secondary,,6504000,2024,-142000,-103000,699000,469000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592234461,Aktiebolag Spruthuset,marcusahlinder@hotmail.com,,true,2019,7,3,Restaurangverksamhet,secondary,,6463000,2025,1310000,1033000,832000,10000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592397219,We Are One AB,,,true,2020,6,4,Restaurangverksamhet,secondary,,6451000,2024,441000,263000,1917000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592238579,Verk Projects AB,info@itsmedia.se,,true,2020,6,3,Tillverkning av andra möbler och madrasser,secondary,,6440000,2024,-1213000,-1216000,2041000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5569237083,VISSA FLYTT OCH STÄD AB,info@vissafs.se,+4640440276,true,2013,13,10,Flyttjänster,other,,6437000,2024,672000,383000,996000,,,,,,,,
6,"AB,revenue_core,employees_core,age_soft",5590942776,Roland Andersson Familjejuridik AB,styrelse@rolandandersson.se,,true,2017,9,4,Juridiska byråers verksamhet m.m.,other,,6364000,2025,1721000,1389000,1301000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5566916085,Venboda Entreprenad AB,anders@brunello.nu,,true,2005,21,1,"Vägtransport, godstrafik",other,,6350000,2025,293000,124000,1646000,2323000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5566700406,O3C Konsult AB,mfiok@questel.com,,true,2004,22,6,Juridiska byråers verksamhet m.m.,other,,6342000,2024,459000,-20505000,7380000,120549000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5562566025,Östersunds Idrottsservice Aktiebolag,bingohallen.ostersund@telia.com,+46760072515,true,1985,41,5,Spel- och vadhållningsverksamhet,other,,6339000,2024,-200000,-199000,426000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593436396,backadraken AB,fakturabrosarp@grisendraken.se,,true,2021,5,4,Restaurangverksamhet,secondary,,6267000,2024,49000,27000,514000,49000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5568070709,Stance juristbyrå juristjouren AB,info@stance.se,+46771950000,true,2010,16,6,Juridiska byråers verksamhet m.m.,other,,6298000,2024,644000,554000,1083000,809000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5563519221,Sankt Annas Frakt & Budservice Aktiebolag,info@sanktannafrakt.se,+4611126030,true,1989,37,5,"Vägtransport, godstrafik",other,,6273000,2025,389000,240000,1201000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5568764285,Persson & Skogs Snickeri AB,info@perssonskogs.se,+4625018400,true,2011,15,7,Övrig trävarutillverkning,other,,6267000,2024,10000,36000,1551000,3852000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5561990879,Wiström-Mattssons Transport & Spedition Aktiebolag,wmt.info1979@gmail.com,,true,1979,47,8,"Vägtransport, godstrafik",other,,6243000,2025,329000,253000,1460000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591170377,Näslunds Konditori AB,,+4693010105,true,2017,9,6,Restaurangverksamhet,secondary,,6211000,2025,109000,79000,521000,,,,,,,,
6,"AB,revenue_core,employees_soft,has_lender_debt",5592395130,Trygga Flytt & Transport i Karlshamn AB,info@tryggaflytt.se,+46766269333,true,2020,6,6,"Vägtransport, godstrafik",other,,6209000,2024,444000,343000,1174000,673000,Kreditinstitut,Övriga skulder till kreditinstitut,69654,245250,Övriga skulder till kreditinstitut,175596,184881
6,"AB,revenue_core,age_core,branch_secondary",5569687543,Johnséns Konditori AB,info@johnsens.se,+4631454060,true,2014,12,0,Tillverkning av mjukt matbröd och färska bakverk,secondary,,6144000,2024,43000,-65000,1169000,2598000,,,,,,,
6,"AB,revenue_core,employees_core,age_soft",5591318745,Västra Aros Elkraft AB,johan.gesterling@vaelkraft.se,,true,2017,9,2,Teknisk provning och analys,other,,7028000,2024,1297000,1093000,2887000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591100119,XL Restaurang AB,chang688@yahoo.com,+4687568293,true,2017,9,6,Restaurangverksamhet,secondary,,6076000,2025,774000,483000,118000,347000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5565793733,Ågerups Säteri AB,fredrik@janson.se,,true,2010,16,1,Blandat jordbruk,other,,6062000,2025,1325000,1585000,4238000,5500000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5566182498,Kungsporten Café & Konferens AB,info@kungsporten.com,,true,2001,25,5,Drift av konferensanläggningar med boende,other,,6061000,2024,532000,-5000,1537000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5566012844,Materiex AB,info@materiex.com,,true,2000,26,5,Teknisk provning och analys,other,,6018000,2024,125000,70000,1075000,878000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591742407,Zezar AB,,,true,2018,8,6,Restaurangverksamhet,secondary,,6014000,2025,964000,766000,485000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5569483596,Strömbergs Jakt & Vilt AB,,,true,2014,12,1,Styckning av kött,other,,6001000,2025,589000,496000,1116000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594390758,Royale International Sweden AB,,,true,2023,3,2,Annan stödverksamhet avseende transport,secondary,,5972000,2024,-1276000,-1311000,1631000,2571000,,,,,,,
6,"AB,revenue_core,employees_soft,has_lender_debt",5591894802,Tobbes Kranbilar AB,,+46706160920,true,2019,7,1,Icke reguljär sjötrafik över hav och kust av passagerare,other,,5961000,2024,1104000,473000,1596000,3235000,Kreditinstitut,Övriga skulder till kreditinstitut,3235357,2211430,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591689657,Park Hotel Kristinehamn AB,,+4655015060,true,2018,8,5,Hotellverksamhet med restaurangrörelse,secondary,,5955000,2025,1046000,716000,1367000,1863000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593718991,Xoshaba Restaurang AB,,+46243211178,true,2022,4,4,Restaurangverksamhet,secondary,,5950000,2025,410000,321000,245000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594064171,Tunsta Snickeri AB,info@tunstasnickeri.se,,true,2022,4,3,Tillverkning av köksinredningar,secondary,,5928000,2025,4000,10000,1504000,70000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591170369,Via Luna i Sverige Aktiebolag,muharrem__83@hotmail.com,,true,2017,9,6,Restaurangverksamhet,secondary,,5925000,2025,-85000,9000,439000,,,,,,,,
6,"AB,revenue_core,employees_core,age_soft",5591777098,Rommerud Juridik AB,maria.rommerud@argum.se,,true,2018,8,4,Juridiska byråers verksamhet m.m.,other,,5921000,2024,805000,750000,1226000,9000,,,,,,,
6,"AB,revenue_core,age_soft,branch_core",5591260186,Wood & Hill AB,,,true,2017,9,0,Teknisk konsultverksamhet inom bygg- och anläggningsteknik,core,,5921000,2024,-1488000,1781000,128014000,50000000,,,,,,,
6,"AB,revenue_core,employees_soft,branch_core",5594035346,Whitewatergroup Sweden AB,johnknowles@whitewatergroup.ie,,true,2022,4,5,Teknisk konsultverksamhet inom bygg- och anläggningsteknik,core,,5910000,2024,197000,156000,1064000,742000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593434441,Nadley AB,info@gastistierp.se,,true,2021,5,4,Hotellverksamhet med restaurangrörelse,secondary,,5904000,2024,436000,411000,225000,50000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592885817,Kungshamn Suites AB,,,true,2020,6,4,Hotellverksamhet utan restaurangrörelse,secondary,,5901000,2024,-135000,-131000,446000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5590435466,Waxöns Pizzeria AB,,+46854130446,true,2018,8,5,Restaurangverksamhet,secondary,,5887000,2024,319000,248000,300000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591116685,NorMar AB,,+4686644901,true,2017,9,1,Annan stödverksamhet avseende transport,secondary,,5829000,2025,1365000,899000,1574000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5567646152,rum1uppsala AB,info@hotellkungsangstorg.se,+46184442010,true,2008,18,10,Stug- och rumsuthyrning,other,,5835000,2025,1474000,2660000,7516000,,,,,,,,
6,"AB,revenue_core,employees_core,age_soft",5591347819,Vöcks Maskintjänst AB,,,true,2017,9,2,Mark- och grundarbeten,other,,5799000,2025,194000,90000,627000,3784000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5566404744,Uppskattad AB,katarina@uppskattad.nu,+4631222680,true,2003,23,1,Odling av grönsaker (köksväxter) i växthus,other,,5797000,2024,-33000,-95000,1377000,532000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5568717911,Husargården AB,camilla@husargarden.se,,true,2017,9,5,Hotellverksamhet med restaurangrörelse,secondary,,5788000,2024,8000,-5000,730000,39000,,,,,,,
6,"AB,revenue_core,age_core,branch_secondary",5562949791,Värdshuset Gammelgården Aktiebolag,info@gammelgarden.se,+4628087700,true,1987,39,0,Hotellverksamhet med restaurangrörelse,secondary,,5767000,2025,2823000,2148000,389000,24085000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593107575,Åmål Mat & Nöje AB,amalmatnoje@gmail.com,,true,2021,5,4,Restaurangverksamhet,secondary,,5727000,2024,-518000,-569000,1547000,77000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5566867825,RS Juridik AB,rolfskog@telia.com,,true,2005,21,1,Juridiska byråers verksamhet m.m.,other,,5718000,2024,2460000,3000000,681000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594091091,Villan i Piteå AB,,,true,2022,4,4,Restaurangverksamhet,secondary,,5712000,2025,814000,472000,826000,452000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5566348446,P Gunnarsson Fastigheter AB,,,true,2002,24,1,Uthyrning och förvaltning av egna eller arrenderade bostäder,other,,5709000,2024,1002000,-821000,892000,12413000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593696254,WA.YA FOOD AB,weibinwang992@gmail.com,+462328850,true,2022,4,3,Restaurangverksamhet,secondary,,5703000,2025,1273000,762000,553000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593566796,Västanskogen TB AB,helsingborg@tacobar.se,+4642181600,true,2021,5,4,Restaurangverksamhet,secondary,,5701000,2025,-82000,-102000,851000,615000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5562098920,Salpinus AB,,,true,1981,45,1,Bolagsdata i samarbete med Dun & Bradstreet Med verifierad affärsdata fattar du ,other,,5694000,2023,5645000,4500000,1145000,273000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5566152699,Åkes Slakt & Styckning AB,,,true,2001,25,5,Kreatursslakt,other,,5641000,2024,24000,51000,563000,91000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5590334180,ThirdParty Logistics Sweden AB,,,true,2015,11,6,Bolagsdata i samarbete med Dun & Bradstreet Med verifierad affärsdata fattar du ,other,,5639000,2019,-161000,-230000,594000,1014000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592514623,Studio Ovature AB,matt@ovaturestudios.com,,true,2020,6,3,Tillverkning av andra möbler och madrasser,secondary,,5634000,2024,219000,-61000,1326000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5590433800,Tomax Express AB,,+46707697227,true,2015,11,7,Flyttjänster,other,,5619000,2024,159000,114000,896000,530000,,,,,,,
6,"AB,revenue_core,age_core,branch_secondary",5566015805,N.C Grill AB,,,true,2001,25,12,Restaurangverksamhet,secondary,,5618000,2024,303000,265000,451000,,,,,,,,
6,"AB,revenue_core,employees_core,age_soft",5591800643,Vinterstellar AB,emil.vinterhav@vinterstellar.se,,true,2018,8,3,Stödverksamhet avseende lufttransport,other,,5615000,2024,1344000,740000,896000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592511181,Richard Bendix Air Charter AB,charter@bendix.se,+4686660025,true,2020,6,2,Annan stödverksamhet avseende transport,secondary,,5603000,2025,-2000,30000,1421000,,,,,,,,
6,"AB,revenue_core,employees_soft,branch_core",5592483290,VH Ekonomi AB,veronica@vhekonomi.se,+46731423033,true,2020,6,5,Redovisning och bokföring; skatterådgivning,core,,5590000,2025,886000,702000,805000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5564536513,Linksgolf Öland i Grönhögen AB,info@gronhogen.se,,true,1992,34,5,Drift av golfbanor,other,,5587000,2024,-1350000,-1396000,5076000,140000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593282246,Xiang i Gbg AB,tommytransweden@hotmail.com,+46317097181,true,2021,5,3,Restaurangverksamhet,secondary,,5573000,2024,1752000,1052000,632000,8000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5565558763,Renis Bilbärgning i Älmhult AB,kontor@raabargning.se,+4647614888,true,1998,28,7,Bärgning avseende landtransport,other,,5569000,2024,-1316000,20000,4317000,,,,,,,,
6,"AB,revenue_core,employees_soft,has_lender_debt",5592294135,PUUTS Interiör AB,,,true,2020,6,5,Slutbehandling av varor av trä,other,,5878000,2024,689000,433000,2475000,793000,Kreditinstitut,Övriga skulder till kreditinstitut,1432,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593648933,Lokala Mejeriet AB,lokalamejeriet@outlook.com,,true,2022,4,3,Hotellverksamhet med restaurangrörelse,secondary,,5582000,2024,192000,70000,1001000,755000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5568783871,Porla Brunn Water Company AB,,,true,2011,15,5,"Framställning av läskedrycker, mineralvatten och annat vatten på flaska",other,,5505000,2024,-652000,-658000,2879000,109000,,,,,,,
6,"AB,revenue_core,age_core,branch_secondary",5564178662,Roslags-Bogser Aktiebolag,,,true,1991,35,0,Stödverksamhet avseende sjötransport,secondary,,5488000,2025,1135000,965000,1147000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592530223,Växjö Vipers Restaurang AB,stefan.angeskog@vaxjovipers.se,,true,,,4,Restaurangverksamhet,secondary,,5466000,2025,32000,32000,1078000,305000,,,,,,,
6,"AB,revenue_core,employees_soft,branch_core",5594501420,plusminusnoll AB,jenny.granlund@studiosibling.com,,true,2023,3,5,Konsultverksamhet avseende företags organisation,core,,5457000,2025,-2006000,-2002000,70000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591354732,Sommars konditori AB,info@sommarskonditori.se,+4627120043,true,2017,9,8,Tillverkning av mjukt matbröd och färska bakverk,secondary,,5451000,2025,413000,316000,719000,1000,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591836639,Jagetun Lorentzon AB,info@vangakvarn.se,+46709226226,true,2018,8,10,Tillverkning av mjukt matbröd och färska bakverk,secondary,,5375000,2025,350000,278000,599000,4000,,,,,,,
6,"AB,revenue_core,employees_core,age_soft",5590814769,Markets & Corporate Law Nordic AB,ekonomi@spotlightgroup.se,,true,2018,8,3,Juridiska byråers verksamhet m.m.,other,,5425000,2024,-1454000,-1404000,2757000,3738000,,,,,,,
6,"AB,revenue_core,employees_soft,branch_core",5594300773,Nordic Management Consulting AB,info@nm-consulting.se,,true,2023,3,1,Konsultverksamhet avseende företags organisation,core,,5386000,2024,4088000,2474000,1811000,200000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5564231081,Café Aktersnurran AB,,+46155281370,true,1991,35,7,Detaljhandel med bröd och konditorivaror,other,,5378000,2025,-81000,-16000,203000,196000,,,,,,,
