orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556801-1174,Scandinavian Led Lux Lighting AB,Scandinavian Led Lux Lighting AB,46471,,46471,SUNDBYBERG,17224,BOX 1235,"Bolaget ska bedriva köp och import, handel och försäljning av armaturer och elinstallationsmaterial, konsult- och uppdrags- verksamhet inom byggnation och elinstallationer, konsult- och rådgivningsverksamhet inom företagsekonomi, förvaltning av fast och lös egendom samt därmed förenlig verksamhet.",2010-02-19,active,,,,
556777-5555,Infoteca ICT AB,Infoteca ICT AB,46501,,46501,GÖTEBORG,41110,ÖSTRA HAMNGATAN 17,Bolaget ska bedriva handel med datorer och datortillbehör samt bedriva service och kontroll av datorer samt därmed förenlig verksamhet.,2009-02-11,active,,,,
556790-6374,Truckdelsvaruhuset i Sverige AB,Truckdelsvaruhuset i Sverige AB,47820,,47820,ÖRNSKÖLDSVIK,89139,VIKTORIAESPLANADEN 4 A,"Föremålet för bolagets verksamhet är att bedriva handel med reservdelar till gasol-, el-, diesel- och bensindriva truckar samt maskindelar till entreprenadmaskiner såsom hjullastare, grävmaskiner, lastbilar och traktorer samt därmed förenlig verksamhet.",2009-10-07,active,,,,
556796-6808,Lars Knotan Eriksson AB,Lars Knotan Eriksson AB,46712,,46712; 64994,NORRTÄLJE,76194,LÅGARÖVÄGEN 41,Bolaget skall äga och förvalta aktier samt därmed förenlig verksamhet.,2009-12-10,active,,,,
556811-7963,Lagazell Profilreklam AB,Lagazell Profilreklam AB,46499,,46499,JÖNKÖPING,55462,TELLUSGATAN 3,"Föremålet för bolagets verksamhet är att bedriva föräljning av profilerade presenter, kläder, designprodukter och fritidsprodukter samt därmed förenlig verksamhet. Bolaget skall också bedriva handel med värdepapper.",2010-06-16,active,,,,
556792-8865,Sundhagen AB,Sundhagen AB,46831,,46831,STRÄNGNÄS,64533,REGEMENTSGATAN 44,"Aktiebolaget ska äga och förvalta fast och lös egendom samt värdepapper. Bolaget skall bedriva konsult-, och utbildningsverksamhet inom bygg-, industriteknik och ekonomi samt därmed förenlig verksamhet.",2009-11-06,active,,,,
556800-2298,Ornunga Torghandel AB,Ornunga Torghandel AB,47112,,47112,LÖDÖSE,46395,GARN POSTGÅRDEN 170,"Bolaget skall bedriva torghandel med försäljning av frukt, grönsaker och blommor, handel med värdepapper och förvaltning av fastigheter samt därmed förenlig verksamhet.",2010-02-02,active,,,,
556819-1943,Undertakservice i Bygget AB,Undertakservice i Bygget AB,47711,,47711; 43320,SIMLÅNGSDALEN,31397,BYGGET 176,Föremålet för bolagets verksamhet är byggtjänster såsom snickeri och undertak och därmed förenlig verksamhet.,2010-09-17,active,,,,
556804-0116,A.N.B.E. Scandinavia AB,A.N.B.E. Scandinavia AB,46141,,46141; 71122; 70200; 64993,MALMÖ,21775,MARIETORPS ALLÉ 7,"Bolaget ska bedriva agenturverksamhet för kompressionsteknik, samt teknisk och ekonomisk konsultverksamhet jämte därmed förenlig verksamhet.",2010-04-08,active,,,,
556812-0488,artmetall AB,artmetall AB,47771,,47771,HELSINGBORG,25220,DROTTNINGGATAN 3,Aktiebolagets verksamhet ska vara att bedriva tillverkning och försäljning av guldsmedsvaror och idka därmed förenlig verksamhet.,2010-06-18,active,,,,
556759-8619,SIBELL I PARTIHALLARNA AB,SIBELL I PARTIHALLARNA AB,46220,,46220,GÖTEBORG,40523,BOX 1104,Föremålet för bolagets verksamhet är att idka försäljning av tillbehör till blomsteraffärer som grossist och därmed förenlig verksamhet.,2008-06-17,active,,,,
556760-6594,Bilhallen i Ängelholm AB,Bilhallen i Ängelholm AB,47811,,47811,HJÄRNARP,26675,VIDEHUSVÄGEN 4,Föremålet för bolagets verksamhet är att bedriva bilförsäljning samt därmed förenlig verksamhet.,2008-07-01,active,,,,
556764-5949,Erik's Agenturer AB,Erik's Agenturer AB,46160,,46160,VÄRMDÖ,13930,BACKVÄGEN 35,Föremålet för bolagets verksamhet ska vara handel med modekläder och modeaccessoarer samt därmed förenlig verksamhet.,2008-08-27,active,,,,
556775-3503,4116157 Järnett AB,4116157 Järnett AB,47112,,47112,GÖTEBORG,41304,Linnégatan 1,Bolaget skall driva detaljhandel främst i form av kiosk och servicebutik ävensom idka därmed förenlig verksamhet.,2009-01-05,active,,,,
556766-8982,Cenor Nordic AB,Cenor Nordic AB,46499,,46499,SOLNA,17073,BJÖRNSTIGEN 85,Föremålet för bolagets verksamhet är att bedriva import och försäljning av kompletterande produkter inom audio/video området samt äga och förvalta fastigheter inom riket och därmed förenlig verksamhet.,2008-10-06,active,,,,
556791-1812,Lift JR Sweden AB,Lift JR Sweden AB,46649,,46649,ASKIM,43632,SISJÖ KULLEGATA 8,Föremålet för bolagets verksamhet är att bedriva försäljning av liftar och byggmaskiner samt därmed förenlig verksamhet.,2009-10-15,active,,,,
556770-0900,Karlskrona MarkisCenter AB,Karlskrona MarkisCenter AB,47510,,47510; 43240; 77390,KARLSKRONA,37136,WACHTMEISTERGATAN 2 F,"Bolaget ska bedriva handel med och montering av solskydds- produkter och liknande, diverse transporttjänster samt därmed förenlig verksamhet.",2008-11-18,active,,,,
556792-5986,HEAB Butiks & Lagerinredning AB,HEAB Butiks & Lagerinredning AB,46472,,46472,JÖNKÖPING,55474,SOLDATTORPSGATAN 4,Bolaget ska bedriva försäljning av butiks- och lagerinredningar samt därmed förenlig verksamhet.,2009-11-04,active,,,,
556771-3960,Fastighetstjänster i Blekinge AB,Fastighetstjänster i Blekinge AB,47300,,47300,ÅSTORP,26537,HAGANÄSGATAN 35,"Bolaget ska äga, förvalta och hyra ut fastigheter även som idka därmed förenlig verksamhet.",2008-12-02,active,,,,
556799-7704,Hans Peter AB,Hans Peter AB,46720,,46720; 70200,VÄRNAMO,33153,SILKESVÄGEN 35,Bolaget ska bedriva försäljning och montering av inredning till transportbilar samt därmed förenlig verksamhet.,2010-01-25,active,,,,
556786-8723,XL Trade AB,XL Trade AB,46189,,46189,BUNKEFLOSTRAND,21846,ÄTTEHÖGSVÄGEN 12,"Aktiebolaget ska bedriva agenturverksamhet avseende import och försäljning av fritids-, hushålls- och skönhetsprodukter samt även bedriva konsultationsverksamhet avseende försäljning av fritids-, hushålls- och skönhetsprodukter samt därmed förenlig verksamhet.",2009-08-12,active,,,,
556806-7192,Termino C 14600 AB,Termino C 14600 AB,47811,,47811,VAXHOLM,18532,STRANDGATAN 7,Aktiebolaget skall bedriva förvaltning av värdepapper samt därmed jämförlig verksamhet.,2010-04-27,active,,,,
556794-1629,AB Duns Sweden,AB Duns Sweden,47711,,47711,GÖTEBORG,41664,NORRA ÅGATAN 10,"Bolaget ska bedriva verksamhet i form av att tillverka, designa samt sälja barn- och damkläder och därmed förenlig verksamhet.",2009-11-23,active,,,,
556814-7234,Hockeysticks Sweden AB,Hockeysticks Sweden AB,46491,,46491,TIERP,81544,INDUSTRIGATAN 31,"Bolaget skall bedriva import och export samt försäljning av främst idrottsprodukter samt förvaltning, köp och försäljning av aktier, värdepapper och fastigheter samt idka därmed förenlig verksamhet.",2010-07-13,active,,,,
556814-2276,GetCamping Sverige AB,GetCamping Sverige AB,47631,,47631; 47634,HÖRNEFORS,90531,HÖRNEFORS FÖRETAGSCENTRUM,Bolaget skall bedriva verksamhet i form av internethandel med tält och övrig campingutrustning samt bedriva därmed förenlig verksamhet.,2010-07-07,active,,,,
556814-7309,BR Group AB,BR Group AB,46831,,46831,ÖREBRO,70236,SALAMANDERVÄGEN 21,"Bolaget skall bedriva försäljning av snickeriprodukter, köksinredning, vitvaror, kaffe och vattenautomater även som bedriva därmed förenlig verksamhet.",2010-07-13,active,,,,
556811-8664,House of Cha AB,House of Cha AB,46499,,46499,NORSBORG,14553,FÅGELVIKSVÄGEN 9,Bolaget skall bedriva import och försäljning av e-cigaretter och tillbehör samt därmed förenlig verksamhet.,2010-06-17,active,,,,
556813-5692,Asia Europe Import AB,Asia Europe Import AB,47121,,47121,PITEÅ,94141,LASTGRUNDSVÄGEN 34,"Import av fordon och tillbehör. Försäljning av fordon, tillbehör och reservdelar. Uthyrning av fordon. Utbildning. Renovering.",2010-07-02,active,,,,
556801-3568,POLDELI AB,POLDELI AB,47112,,47112; 56110,MALMÖ,21420,SÖDRA FÖRSTADSGATAN 87,Bolaget ska bedriva handel med livsmedel och dagligvaror samt kosmetika och tidskrifter. Import och export av livsmedel. Café och bageri med konditori. Transporttjänster.,2010-02-26,active,,,,
556802-2221,This Is Who I Am AB,This Is Who I Am AB,47541,,47541; 71123; 85690,SOLLENTUNA,19135,ÄNGSTORPSVÄGEN 7,Bolaget skall sälja tjänster och varor samt bedriva konsultverksamhet inom hemelektronik- och telekombranschen samt bedriva därmed förenlig verksamhet.,2010-03-15,active,,,,
556796-2559,Mack 1 AB,Mack 1 AB,47300,,47300,ÄLVSERED,31163,FALKENBERGSVÄGEN 10,Föremålet för bolagets verksamhet är att bedriva drivmedelsförsäljning i form av bensin och diesel samt äga och förvalta fastigheter och därmed förenlig verksamhet.,2009-12-07,active,,,,
556797-3291,Truecore AB,Truecore AB,46503,,46503; 74990; 38212; 38214; 71123,STOCKHOLM,11432,ENGELBREKTSGATAN 9-11,Bolaget ska bedriva konsulttjänster inom försäljning samt varu- försäljning inom telecom och därmed förenlig verksamhet.,2009-12-16,active,,,,
556808-7687,Söderberg & Haak Väst AB,Söderberg & Haak Väst AB,46630,,46630,KUNGÄLV,44240,RATTGATAN 35,"Bolaget har till föremål för sin verksamhet att, direkt bedriva försäljning av entreprenad- och lantbruksmaskiner samt service och eftermarknadsverksamhet och därmed förenlig verksamhet.",2010-05-18,active,,,,
556806-7036,ActiLeg AB,ActiLeg AB,46189,,46189,SÖDERBY,13665,JÄRNÅLDERSRINGEN 481,Föremålet för bolagets verksamhet är försäljning och utveckling av utrustning och tillbehör för rehabilitering och friskvård samt handel med värdepapper och utbildningsverksamhet inom marknadsföring och därmed förenlig verksamhet.,2010-04-27,active,,,,
556809-4212,KEF AB,KEF AB,46610,,46610; 01420; 33120; 02200,OVIKEN,84572,ÄLVEN 473,"Bolaget ska bedriva flisning av grot, biomassahantering, avverkning och övrig skogsverksamhet.",2010-05-25,active,,,,
556764-2862,4015190 Hjälmarekajen AB,4015190 Hjälmarekajen AB,47242,,47242,MALMÖ,21119,ANNA LINDHS PLATS 6,Bolaget skall driva detaljhandel främst i form av kiosk och servicebutik ävensom idka därmed förenlig verksamhet.,2008-08-22,active,,,,
556753-3939,Emosa AB,Emosa AB,46410,,46410; 46471,ALMUNGE,74197,ALMUNGE-GRÄNBY SANDBRO 445,"Bolaget ska bedriva handel med heminredningsartiklar samt därmed förenlig verksamhet. Vidare ska bolaget bedriva konsultverksamhet inom områdena internationellt utvecklingsarbete, resor och översättningar samt därmed förenlig verksamhet.",2008-03-05,active,,,,
556768-5960,SET Special Engineering Team AB,SET Special Engineering Team AB,47811,,47811; 95312,BÅLSTA,74638,KALMARVÄGEN 23,"Föremålet för bolagets verksamhet är att bedriva import och försäljning av fordon och reservdelar, renovering, reparation och ombyggnad av fordon samt därmed förenlig verksamhet.",2008-11-01,active,,,,
556782-5087,Aprobo International AB,Aprobo International AB,47531,,47531,KRISTIANSTAD,29130,VÄSTRA VALLGATAN 2,"Föremålet för bolagets verksamhet är att bedriva försäljning av golvmaterial, konsultation inom försäljning och marknadsföring och därmed förenlig verksamhet.",2009-05-14,active,,,,
556772-8687,The Leepstone Group AB,The Leepstone Group AB,46649,,46649,STAFFANSTORP,24521,BOX 39,"Bolaget skall idka handel med import av reklamprodukter från Kina och därmed förenlig verksamhet, samt bedriva redovisningstjänster. Service, konsultation och rådgivning inom redovisning samt övriga administrativa tjänster och därtill förenlig verksamhet åt företag.",2008-12-12,active,,,,
556785-6991,Treat of Sweden AB,Treat of Sweden AB,47711,,47711; 74110,JOHANNESHOV,12154,FYRSKEPPSVÄGEN 94,Bolaget ska bedriva design och försäljning av kläder jämte därmed förenlig verksamhet.,2009-07-08,active,,,,
556779-9050,Iryna Giblett AB,Iryna Giblett AB,47751,,47751,STOCKHOLM,11226,KUNGSBRO STRAND 29,Bolaget ska bedriva försäljning och distribution av skönhets- produkter samt därmed förenlig verksamhet.,2009-03-24,active,,,,
556773-3117,Apoteksgruppen i Årsta Nr 1 AB,Apoteksgruppen i Årsta Nr 1 AB,47731,,47731,ÅRSTA,12053,HJÄLMARSVÄGEN 26,"Bolaget har till föremål för sin verksamhet att bedriva handel med receptbelagda apoteksvaror, receptfria apoteksvaror och handelsvaror som lämpar sig för försäljning och distribution till konsumenter genom apotek samt därmed förenlig verksamhet.",2008-12-18,active,,,,
556777-1752,Bröderna Falk AB,Bröderna Falk AB,47242,,47242,GÖTENE,53331,MARIESTADSVÄGEN 3,Bolaget ska bedriva närbutik/servicebutik med försäljning av livsmedel inom detta område förenlig verksamhet.,2009-02-03,active,,,,
556778-8475,Love Forever AB,Love Forever AB,47712,,47712; 47521; 47721; 47711; 47551,ÅKERSBERGA,18440,FÖRETAGSALLÉN 8,"Aktiebolaget ska bedriva försäljning av kläder, möbler, skor, accessoarer, värmepunpar och pooltillbehör samt bedriva därmed förenlig verksamhet.",2009-03-04,active,,,,
556766-6887,katshing Energy AB,katshing Energy AB,47122,,47122,GÖTEBORG,41104,LILLA BOMMEN 4 B,Bolaget skall agera som elleverantör i Sverige samt därmed förenlig verksamhet.,2008-10-02,active,,,,
556790-4460,eCoffee AB,eCoffee AB,46831,,46831,SKÖVDE,54194,HALLUMS GÅRD,Uthyrning av kaffemaskiner samt försäljning av tillbehör som kaffe etc. Vendingbranschen.,2009-10-06,active,,,,
556767-4949,Emilssons Kakel AB,Emilssons Kakel AB,46831,,46831,TIMMELE,52372,GÅRDAVÄGEN 14,"Bolagets verksamhet är att sälja golv- och väggbeklädnader, samt därtill hörande produkter och utföra läggning och montering av ovanstående produkter. Bolaget skall även äga och förvalta aktier, värdepapper och andra finansiella instrument samt bedriva därmed förenlig verksamhet.",2008-10-14,active,,,,
556777-0598,Svenskt Kosttillskott AB,Svenskt Kosttillskott AB,47271,,47271; 47634,JÄRFÄLLA,17602,BOX 2018,"Bolaget ska bedriva handel med och försäljning av kosttillskott, vitaminer, träningsredskap och utrustning samt därmed förenlig verksamhet.",2009-02-02,active,,,,
556807-6151,Wulkers fastigheter i Hamra AB,Wulkers fastigheter i Hamra AB,47711,,47711; 85510,VARBERG,43240,BIRGER SVENSSONS VÄG 32 B 1501,"Bolaget skall bedriva verksamhet inom golf- och fritidssektorn, äga och förvalta fastigheter samt bedriva handel med värdepapper och därmed förenlig verksamhet.",2010-05-05,active,,,,
556806-8885,Eva Trio AB,Eva Trio AB,46499,,46499,MALMÖ,21122,ADELGATAN 21,Bolaget ska bedriva handelsverksamhet främst med hushållsartiklar samt bedriva därmed förenlig verksamhet.,2010-04-28,active,,,,
556834-0169,Amare Global Europe AB,Amare Global Europe AB,47113,,47113,MALMÖ,21149,KUNGSGATAN 6,Föremålet för bolagets verksamhet är att bedriva försäljning av närings- och kroppsvårdsprodukter samt därmed förenlig verksamhet.,2010-12-20,active,,,,
556771-8795,Atair Business & Brands Aktiebolag,Atair Business & Brands Aktiebolag,47112,,47112; 78100,MALMÖ,21772,BELLEVUEVÄGEN 45 B,Bolaget ska bedriva försäljning inom dagligvaruhandeln jämte personalrekrytering samt därmed förenlig verksamhet.,2008-12-08,active,,,,
556785-8161,Beabo i Eskilstuna AB,Beabo i Eskilstuna AB,46130,,46130,ESKILSTUNA,63509,HUNDALAVÄGEN 24,"Bolaget skall handla med fastigheter, småhus, entreprenader, värdepapper och därmed förenlig verksamhet.",2009-07-13,active,,,,
556787-0323,Sonnebring Engineering & Trading AB,Sonnebring Engineering & Trading AB,46120,,46120; 71122; 85599,LINKÖPING,58222,ÅGATAN 39  LGH 1401,"Föremålet för bolagets verksamhet är att bedriva handel med metallprodukter, konsulttjänster och utbildning inom produktutveckling samt därmed förenlig verksamhet.",2009-08-13,active,,,,
556770-8697,Lilla Butiken i Vetlanda AB,Lilla Butiken i Vetlanda AB,47711,,47711,VETLANDA,57432,STORGATAN 8,Bolaget ska bedriva butiksförsäljning av kläder och därmed förenlig verksamhet.,2008-11-24,active,,,,
556783-1390,LH Handel AB,LH Handel AB,47112,,47112,NORBERG,73891,GRINDBO 48,"Bolaget ska bedriva detaljhandel med dagligvaror, sport- och fritidsartiklar förvalta fast och lös egendom ävensom idka annan därmed förenlig verksamhet.",2009-05-28,active,,,,
556801-3501,SusMel AB,SusMel AB,47300,,47300; 47112,TÄBY,18768,FORTVÄGEN 128,"Bolaget ska bedriva bensinstation, servicehandel och konsultverksamhet inom denna bransch samt därmed förenlig verksamhet.",2010-02-26,active,,,,
556804-0868,Stora Mellby Rör i Trollhättan AB,Stora Mellby Rör i Trollhättan AB,47522,,47522; 43221,SOLLEBRUNN,44173,GRÄSGATAN 4,Aktiebolagets verksamhet ska vara att bedriva entreprenad- och försäljningsverksamhet inom VVS-branschen jämte därmed förenlig verksamhet.,2010-04-08,active,,,,
556810-0373,"Inspirera Blommor, keramik och Inredning AB","Inspirera Blommor, keramik och Inredning AB",47552,,47552,SÄRÖ,42941,FURUBERGSVÄGEN 3,Bolaget ska bedriva dekorationer samt därmed förenlig verksamhet.,2010-06-01,active,,,,
556811-2139,BITAX TAXI SERVICE AB,BITAX TAXI SERVICE AB,47403,,47403,STAFFANSTORP,24538,SKÅNEVÄGEN 47 B,"Föremålet för bolagets verksamhet är montering av taxametrar, GPS, COM-radio, mobitex, minitex, billarm, bilstereo, TV-utrustning i taxibilar samt personbilar.",2010-06-10,active,,,,
556809-8924,Boman Express Delivery AB,Boman Express Delivery AB,46712,,46712,VÄRNAMO,33192,MINKVÄGEN 11,"Bolaget ska bedriva handel med lastbilar, bussar och spcialfordon samt därmed förenlig verksamhet.",2010-05-31,active,,,,
556797-8316,Kala AB,Kala AB,47820,,47820,UDDEVALLA,45155,SCHILLERS VÄG 2,Bolaget ska bedriva import och export av biltillbehör samt därmed förenlig verksamhet.,2009-12-21,active,,,,
556820-1825,Godisgallerian i Enköping AB,Godisgallerian i Enköping AB,47242,,47242; 77390,ENKÖPING,74537,VAGNSGATAN 2,Bolaget ska bedriva försäljning av konfektyr och caféverksamhet samt därmed förenlig verksamhet.,2010-09-29,active,,,,
556785-9110,OfficeNova i Hudiksvall AB,OfficeNova i Hudiksvall AB,46472,,46472; 46471,HUDIKSVALL,82440,LANDÅVÄGEN 10,"Bolaget ska bedriva försäljning och utveckling av kontors- och inredningsprodukter, handel med värdepapper samt därmed förenlig verksamhet.",2009-07-14,active,,,,
556831-5567,Cajsa Tengblad Education AB,Cajsa Tengblad Education AB,47611,,47611; 85690; 86999; 90200,JÖNKÖPING,55454,FOLKUNGAVÄGEN 13,"Aktiebolaget ska bedriva föreläsnings-, utbildnings- och coachningsverksamhet med avseende på självbild, författarverksamhet, journalistverksamhet, textförfattning och tonsättning. Dansundervisning samt därmed förenlig verksamhet. Målgrupper för verksamheten är privatpersoner, skolor, företag och organisationer.",2010-12-10,active,,,,
556812-2674,iZettle Merchant Services AB,iZettle Merchant Services AB,46503,,46503,STOCKHOLM,11156,REGERINGSGATAN 65,"Bolaget ska bedriva handel, utveckling och design av tillbehör till mobiltelefoner och därmed förenlig verksamhet.",2010-06-22,active,,,,
556755-8639,Home Mix AB,Home Mix AB,47789,,47789,TRELLEBORG,23142,ALGATAN 34,Föremålet för bolagets verksamhet är att bedriva butikshandel med pappers- och presentartiklar samt bedriva ramverkstad och därmed förenlig verksamhet.,2008-04-14,active,,,,
556761-1214,Easy Rescue Inventions AB,Easy Rescue Inventions AB,46460,,46460; 21200; 72109,VÄSTERÅS,72245,GRÅBENSGATAN 15,"Bolaget ska bedriva utveckling, tillverkning och försäljning av produkter främst inom sjukvården, innovationskonsultering, IT-tjänster samt handel med och investering i värdepapper och investeringsinstrument och därtill hörande verksamheter.",2008-07-01,active,,,,
556772-1849,Salt of Scandinavia AB,Salt of Scandinavia AB,47553,,47553,HELSINGBORG,25433,MAGNUS PAULINS GATA 3,"Bolaget ska bedriva import/export, agenturverksamhet och handel med inredningsdetaljer, presentartiklar, förbrukningsartiklar till hus och hem samt därmed förenlig verksamhet.",2008-12-09,active,,,,
556773-0667,Frelag Industri AB,Frelag Industri AB,47813,,47813; 71121,TRANÅS,57392,EBBARP 1,"Föremålet för bolagets verksamhet är att bedriva konsulttjänster inom svets-, plåt- och byggarbeten, inköp försäljning och förvaltning av fastigheter och värdepapper, försäljning samt import och export av släpfordon, uthyrning av grävmaskin samt därmed förenlig verksamhet.",2008-12-16,active,,,,
556789-9488,Solingen Agentur Aktiebolag,Solingen Agentur Aktiebolag,46431,,46431; 46649,HALMSTAD,30244,FURUVIKSRINGEN 4,"Bolaget ska bedriva import, export och försäljning inom landet av hushållsprodukter, köks- och slakteriutrustning samt jaktprodukter även som därmed förenlig verksamhet.",2009-09-29,active,,,,
556770-9521,Mediterranean Direct AB,Mediterranean Direct AB,47272,,47272,SALTSJÖ-BOO,13202,BOX 2111,"Bolagets verksamhet skall vara att sälja medelhavsmat och medelhavsprodukter såsom livsmedel, husgeråd, hushållsapparater samt kontorsvaror till både privata konsumenter och bolag och därtill förenlig verksamhet.",2008-11-25,active,,,,
556786-9283,Lindahl Clothing AB,Lindahl Clothing AB,47123,,47123,JÄRFÄLLA,17554,HÖGBYVÄGEN 242,Bolaget ska bedriva import av varor främst strumpor och underkläder från Asien och Kina som säljs vidare genom föreningar och skolklasser som får provision.,2009-08-12,active,,,,
556787-5504,Mälardalens Bioenergi AB,Mälardalens Bioenergi AB,46810,,46810,HÖLÖ,15392,SUNDS GÅRD,Bolaget ska bedriva handel med biobränslen samt rundved. Både import samt export kan förekomma och därmed förenlig verksamhet.,2009-08-21,active,,,,
556777-8526,Cromatos Nordic AB,Cromatos Nordic AB,46850,,46850,BORÅS,50451,KATRINEDALSVÄGEN 7 C,Bolaget skall bedriva tillverkning och försäljning av kemikaliska produkter samt ävensom idka annan därmed förenlig verksamhet.,2009-02-20,active,,,,
556788-6196,L.Y.X by T Cosmetics AB,L.Y.X by T Cosmetics AB,46450,,46450; 68310; 69201; 85599; 90200,TUNGELSTA,13754,TORNBERGAVÄGEN 26,Bolaget skall bedriva fastighetsförmedling samt grossistförsäljning av produkter för skönhetsvård samt utbildning inom nagel- och skönhetsvård och därmed förenlig verksamhet.,2009-09-07,active,,,,
556778-9358,Konstgräs LPK AB,Konstgräs LPK AB,46831,,46831,ANEBY,57892,SKÄRSJÖ UDDE 14,"Bolaget ska bedriva handel med konstgräs och andra marktäckningsprodukter, markentreprenader samt konsultverksamhet jämte därmed förenlig verksamhet.",2009-03-05,active,,,,
556806-8554,Golfkioskerna på Öijared AB,Golfkioskerna på Öijared AB,47242,,47242,FLODA,44834,SÖDRA NÄÄSGRÄNSVÄGEN 18,"Bolaget ska bedriva kioskverksamhet, catering.",2010-04-28,active,,,,
556787-6627,Johan Berggren Gallery Aktiebolag,Johan Berggren Gallery Aktiebolag,47692,,47692,MALMÖ,21146,FRIISGATAN 8 A 4TR,Bolaget ska bedriva handel med konst och värdepapper samt därmed förenlig verksamhet.,2009-08-25,active,,,,
556788-8382,123Student AB,123Student AB,46420,,46420; 93290,GÖTEBORG,41109,ÖSTRA HAMNGATAN 46  1TR,Bolaget ska bedriva gendomförande av evenemang och upplevelser samt försäljning av kläder. Målgruppen är studenter/personer 20 och under.,2009-09-10,active,,,,
556768-8311,Fjällbacka Fisk & Delikatesser AB,Fjällbacka Fisk & Delikatesser AB,47230,,47230,FJÄLLBACKA,45740,NORRA HAMNGATAN 10,"Aktiebolaget ska bedriva butiksförsäljning, servering och catering samt partihandel av fisk, skaldjur och delikatesser samt därmed förenlig verksamhet.",2008-11-03,active,,,,
556770-1189,RJ Sitton Försäljning AB,RJ Sitton Försäljning AB,46150,,46150,TÖCKSFORS,67296,LÅSSBYN SOLBACKA 66,"Aktiebolagets verksamhet ska vara att bedriva försäljning av ergonomiska produkter, såsom stolar och bord, främst till skolor och sjukvårdsinrättningar jämte därmed förenlig verksamhet. Bolaget skall även bedriva uthyrning och försäljning av båtar och badtunnor jämte därmed förenlig verksamhet.",2008-11-18,active,,,,
556815-2705,FLUX Blommor AB,FLUX Blommor AB,47210,,47210; 47761,FALUN,79127,BOX 292,"Bolaget ska bedriva handel med grönsaker, växter och blommor.",2010-07-26,active,,,,
556777-3816,Barken Timmer AB,Barken Timmer AB,46831,,46831,JULITA,64396,GIMMERSTA SÄTERIET,"Bolaget ska bedriva handel med skogsprodukter, flygverksamhet med persontransport, flygfrakt och skogsvård samt därmed förenlig verksamhet.",2009-02-10,active,,,,
556782-1664,Tillbehörsbutiken i Strömstad AB,Tillbehörsbutiken i Strömstad AB,47631,,47631,STRÖMSTAD,45231,TRÄDGÅRDSGATAN 6,Bolaget ska bedriva försäljning av campingutrustning och tillbehör till husvagnar och husbilar samt fiskeutrustning och fritidsartiklar och därmed tillhörande produkter.  Bolaget ska även utveckla och försälja filmvisningsprodukter till biografer och andra offentliga nöjesarrangemang samt konsultation inom filmvisning och därmed förenlig verksamhet.,2009-05-06,active,,,,
556784-4948,Malinista AB,Malinista AB,47711,,47711,TROSA,61930,TORGET 4,"Bolaget skall bedriva försäljning av damkläder, accessoarer och skor samt därmed förenlig verksamhet.",2009-06-29,active,,,,
556834-1043,Kmount AB,Kmount AB,47813,,47813; 46712; 47811; 82920,VRETSTORP,69495,SALSBRO GÅRD 823,"Föremålet för bolagets verksamhet är att bedriva industriell montage, underhåll och paketeringsverksamhet som underleverantör till verkstads-, plast-, gummi- och elektronikindustrin, handel och uthyrning av fordon och anläggningsmaskiner, jordbruk, trav och hästuppfödning, äga och förvalta fast egendom samt därmed förenlig verksamhet.",2010-12-20,active,,,,
556813-3861,Cavisec Scandinavia AB,Cavisec Scandinavia AB,47123,,47123,STOCKHOLM,11124,WALLINGATAN 18  ÖG,"Bolaget skall bedriva informationsteknisk produktutveckling och försäljning av programvaror, konsultverksamhet inom IT, säkerhet och övervakning, äga aktier i sådan industri, uthyrning av maskinvara och inventarier till privatpersoner och företag/ organisationer inom bl.a. dagligvarubranschen, verkstadsindustrin och fastighetsägarbranschen samt därmed förenlig verksamhet.",2010-07-01,active,,,,
556813-2137,Jönköpings Biluthyrning AB,Jönköpings Biluthyrning AB,47811,,47811,LEKERYD,56195,HÄGGHULT 10,Bolaget ska bedriva biluthyrning och bilhandel samt därmed förenlig verksamhet.,2010-07-01,active,,,,
556753-8573,Sävsjö Bilaffär AB,Sävsjö Bilaffär AB,47811,,47811,SÄVSJÖ,57635,HANTVERKAREGATAN 3 B,Bolaget skall bedriva handel med bilar och övriga motorfordon samt därmed förenlig verksamhet.,2008-03-12,active,,,,
556767-4816,Winpos Finance AB,Winpos Finance AB,46501,,46501,UMEÅ,90131,SPÅRVÄGEN 20,Bolaget skall idka försäljning av kontorstillbehör och kassa- register samt idka därmed förenlig verksamhet.,2008-10-14,active,,,,
556779-4366,Palustris AB,Palustris AB,46900,,46900,VASSMOLÖSA,38891,TINGSHUSVÄGEN 4,"Aktiebolaget ska bedriva konsultverksamhet inom försäljning, marknadsföring samt företags organisation samt därmed förenlig verksamhet.",2009-03-12,active,,,,
556780-7820,Extensio AB,Extensio AB,46831,,46831,BLIDÖ,76017,ROSENVIKSVÄGEN 30,"Föremålet för bolagets verksamhet är förvalta aktier, konsulterande verksamhet till tillverkningsindustrin, bedriva import och försäljning av byggnadsvaror och därmed förenlig verksamhet.",2009-04-14,active,,,,
