orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556252-1525,ESSVE AB,ESSVE AB,46841,,46841,KISTA,16407,BOX 7091,"Bolaget har till ändamål för sin huvudsakliga verksamhet att självt eller genom hel- eller delägt dotterbolag bedriva handel med infästning, skruv, lim & fog, system, maskiner och service till återförsäljare och slutkunder inom bygg- och industribranschen.",1984-12-12,active,,,,
556241-6502,Gryta Livs Aktiebolag,Gryta Livs Aktiebolag,47112,,47112,VÄSTERÅS,72597,GÄDDEHOLM 77,"Konsultverksamhet avseende företagsorganisation: managementkonsulter, affärsrådgivning, strategisk planering marknadsföringskonsulter.",1984-05-08,active,,,,
556247-3727,Rolf Boström i Varberg Aktiebolag,Rolf Boström i Varberg Aktiebolag,47811,,"47811; 86211",VARBERG,43291,HUNNESTADS BY 59,"Bolaget skall bedriva rådgivande verksamhet inom sjuk- och friskvård samt därmed förenlig verksamhet. Bolaget skall även bedriva uthyrning, reparation och försäljning av fordon. Köpa, äga, förvalta och försäljga fast egendom.",1984-11-23,active,,,,
556251-3118,Ireka AB,Ireka AB,46433,,"46433; 46502; 68202",STOCKHOLM,10131,BOX 567,"Aktiebolaget skall bedriva byggentreprenad- och sjöentreprenadverksamhet, bärgningsarbeten, konsultverksamhet inom informationsteknologiområdet såsom utformning av web-sidor och utformning av mjukvara för eletronisk handel, egen partihandel med konsumentprodukter inom elektronik och teknikområdena såsom stereo, TV, video och multimediaprodukter, uthyrning av industrilokaler samt fastighetsförvaltning jämte ovan förenlig verksamhet och därmed förenlig verksamhet.",1984-11-15,active,,,,
556027-1990,Busck & Co. Aktiebolag,Busck & Co. Aktiebolag,46649,,"46649; 46842; 27110",KÅLLERED,42832,GAMLA RIKSVÄGEN 14,"Bolaget skall bedriva handels- och agenturrörelse med elektriska maskiner och vvs-utrustning, tillverkning av och handel med detaljer för fritidsbåtar, datakonsultverksamhet inom området affärssystem samt förvaltning av aktier, värdepapper och fast egendom och därmed förenlig verksamhet.",1928-10-01,active,,,,
556249-9433,Smekano Maskinfirma Aktiebolag,Smekano Maskinfirma Aktiebolag,46649,,46649,HELSINGBORG,25464,GODSGATAN 10,Bolaget skall bedriva försäljning och service av ytbehandlingsmaskiner och tryckluftsmaskiner samt därmed förenlig verksamhet.,1984-09-24,active,,,,
556248-2371,Diffusion & Variation Aktiebolag,Diffusion & Variation Aktiebolag,46160,,"46160; 66190; 68203; 68320",STOCKHOLM,10631,KIVRA: 556248-2371,"Bolaget skall driva grossist- och detaljhandel med dam- och herrtextilvaror, handel med och förvaltning av värdepapper och fastigheter samt idka därmed förenlig verksamhet.",1984-09-27,active,,,,
556252-7019,Swiss Steel Sweden AB,Swiss Steel Sweden AB,46841,,46841,BOXHOLM,59571,NORDENSTENS VÄG 2,"Bolaget skall producera, lagerhålla och försälja stål samt förnödenheter till verkstadsindustrin, ävensom inneha agenturer inom verkstadsindustrin och annan därmed förenlig verksamhet.",1984-11-27,active,,,,
556038-7903,Olséns Järnhandel Aktiebolag,Olséns Järnhandel Aktiebolag,47522,,47522,VANSBRO,78632,BOX 30,Bolaget skall bedriva järnhandelsverksamhet samt idka därmed förenlig verksamhet.,1939-10-06,active,,,,
556049-5094,Pharmapack Agenturer AB,Pharmapack Agenturer AB,46189,,46189,VAXHOLM,18531,VÄSTRA EKUDDSGATAN 5,"Bolaget har till föremål för sin verksamhet att bedriva agenturrörelse med förpackningar av rörgjort glas till farmaceutiska och diagnostica-branschen hörande varor, ävensom idka annan, därmed förenlig verksamhet.",1947-02-19,active,,,,
556257-9408,Kristallkronan Stockholm Aktiebolag,Kristallkronan Stockholm Aktiebolag,46433,,"46433; 46471",JOHANNESHOV,12138,FINN MALMGRENS VÄG 3 A,"Bolaget skall äga och förvalta aktier och andelar, därmed förenlig verksamhet.",1985-04-01,active,,,,
556266-4333,Blickpunkten Aktiebolag,Blickpunkten Aktiebolag,47742,,47742,GÖTEBORG,41106,POSTGATAN 26-32,"Bolaget skall bedriva detaljförsäljning, uthyrning och leasing av optiska artiklar samt handel med värdepapper och förvaltning av fastigheter, ävensom idka därmed förenlig verksamhet.",1987-12-10,active,,,,
556254-3735,Rudholm & H.K Aktiebolag,Rudholm & H.K Aktiebolag,46410,,"46410; 46420",BORÅS,50111,BOX 1103,"Bolaget skall bedriva försäljning och agenturverksamhet av tillbehör och delar till textil- och beklädnadsindustrin, så som knappar, sytråd, blixtlås, tyger, band, plastartiklar och etiketter och därmed förenlig verksamhet.",1985-01-15,active,,,,
556253-9147,K.S. Custom & Speedparts Aktiebolag,K.S. Custom & Speedparts Aktiebolag,47820,,"47820; 47811; 95313; 47699",HYLLINGE,26574,ÖRTGATAN 25,"Bolaget skall bedriva import- och exporthandel med bilar, biltillbehör, datautrustning. Reparation och service av bilar, datautrustningar och härmed förenlig verksamhet.",1985-02-25,active,,,,
556256-9532,SweCall Aktiebolag,SweCall Aktiebolag,47402,,"47402; 47401",ÖREBRO,70116,BOX 1601,Bolaget driver butikshandel med telekommunikationsutrustning samt idkar därmed förenlig verksamhet.,1985-02-27,active,,,,
556252-3943,Bergmans Konfektion Aktiebolag,Bergmans Konfektion Aktiebolag,47711,,47711,UPPSALA,75310,DROTTNINGGATAN 4,Bolaget skall bedriva försäljning av herrkonfektion samt idka därmed förenlig verksamhet.,1984-12-04,active,,,,
556272-2925,Varpstaden i Sala Aktiebolag,Varpstaden i Sala Aktiebolag,46820,,46820,STOCKHOLM,11224,KUNGSHOLMS KYRKOPLAN 5  LGH 1502,"Aktiebolaget ska förädla och försälja metallråvaror, främst bly, äga och förvalta fast och lös egendom, samt därmed förenlig verksamhet.",1986-02-06,active,,,,
556264-4822,WIRA K AB,WIRA K AB,47271,,"47271; 86999",ARVIKA,67130,KÄLLGATAN 29,Bolaget ska bedriva komplementär terapeutverksamhet för människor och djur och i samband med det kurser och föreläsningar samt idka därmed förenlig verksamhet.,1985-09-09,active,,,,
556255-4054,Maskinservice i Brånstorp Aktiebolag,Maskinservice i Brånstorp Aktiebolag,46610,,46610,EKSJÖ,57591,BRÅNSTORP,Bolaget skall bedriva försäljning av traktorer och traktordelar ävensom idka därmed förenlig verksamhet.,1985-03-08,active,,,,
556259-3094,NORDSYSTEM AB,NORDSYSTEM AB,46630,,46630,UMEÅ,90133,KONTAKTVÄGEN 14,Bolaget skall bedriva försäljning och service av kompressorer och högtrycksanläggningar samt tillhörande reservdelar.,1985-04-29,active,,,,
556223-1224,Rodins Marin Hunnebostrand AB,Rodins Marin Hunnebostrand AB,47633,,"47633; 33150; 68202",UDDEVALLA,45126,BOX 759,"Aktiebolaget ska äga och förvalta fastigheter, sälja båtar och båttillbehör samt tillhandahålla reparationer och vinterförvaring.",1982-11-30,active,,,,
556224-9341,Holmfors Invest AB,Holmfors Invest AB,46649,,46649,ÖVERKALIX,95692,HOLMFORS 58,Bolaget ska bedriva förvaltning av fastigheter och värdepapper samt detaljhandel med skor och tillverkning och försäljning av sylt och därmed förenlig verksamhet.,1983-02-02,active,,,,
556226-5313,Fibus AB,Fibus AB,47820,,47820,FORSBACKA,81842,KOLUDDSVÄGEN 28 B,Bolaget skall bedriva ekonomi- och administrativa tjänster och därmed förenlig verksamhet,1983-03-10,active,,,,
556244-4207,Leifs Sport & Fritid Aktiebolag,Leifs Sport & Fritid Aktiebolag,47631,,47631,YSTAD,27143,HAMNGATAN 9,Bolaget skall driva försäljning av sport- & fritidsartiklar samt idka därmed förenlig verksamhet.,1984-06-18,active,,,,
556224-6073,Aktiebolaget Rune Dahlgren Optik,Aktiebolaget Rune Dahlgren Optik,47742,,47742,STENUNGSUND,44431,GÖTEBORGSVÄGEN 4,Bolaget skall driva konsultverksamhet och handel inom optiska branschen samt utöva därmed förenlig verksamhet.,1983-01-26,active,,,,
556234-1494,Spoknol Aktiebolag,Spoknol Aktiebolag,46831,,"46831; 58122",EKSJÖ,57521,BOX 70,"Bolaget skall försälja golvmaterial och tillbehör samt bedriva konsultverksamhet inom företagsledning och marknadsföring, bedriva emeballageförsäljning, arbeta med informationsverksamhet främst genom tidningsutgivning på lokal och regional nivå samt idka värdepappershandel.",1983-11-22,active,,,,
556233-9977,Partille Tool Trading Aktiebolag,Partille Tool Trading Aktiebolag,46620,,"46620; 46841",MÖLNDAL,43153,AMINOGATAN 34,Bolaget skall bedriva utveckling och försäljning av verktyg och maskiner samt äga och förvalta fast egendom.,1983-10-03,active,,,,
556231-3873,Jan-Olof Perssons Maskiner Aktiebolag,Jan-Olof Perssons Maskiner Aktiebolag,47811,,47811,HÖGANÄS,26357,POTTENBORGSVÄGEN 2,Bolaget skall driva handel med traktorer och redskap samt bilar och därmed förenlig verksamhet.,1983-08-03,active,,,,
556235-3473,Hedemora Bilforum Aktiebolag,Hedemora Bilforum Aktiebolag,47811,,"47811; 95311",FALUN,79146,SKANSVÄGEN 16,Bolaget skall bedriva handel med motorfordon och tillbehör samt reparationsverkstadsrörelse ävensom idka därmed förenlig verksamhet.,1983-10-21,active,,,,
556244-4298,Moby Dick Shop Aktiebolag,Moby Dick Shop Aktiebolag,47631,,47631,ASKIM,43634,ASKIMS INDUSTRI VÄG 1 B,"Bolaget har till föremål för sin verksamhet konsultverksamhet inom områdena management och marknadsföring, vara fartygsagent, fartygsmäklare samt köp, försäljning och förvaltning av värde- papper samt förvaltning av fast egendom, detaljhandel med sport- utrustning och konfektion ävensom därmed förenlig verksamhet.",1984-05-28,active,,,,
556239-4469,Gimco Aktiebolag,Gimco Aktiebolag,46450,,46450,ASMUNDTORP,26175,RÅGA HÖRSTADSVÄGEN 34,"Aktiebolaget ska förärva, äga, förvalta och avyttra fastigheter.",1987-03-16,active,,,,
556238-2696,Biltvättsspecialisten på Guldheden Aktiebolag,Biltvättsspecialisten på Guldheden Aktiebolag,46649,,"46649; 68203; 47811",BILLDAL,42735,ÅSBERGET 2,"Bolaget skall bedriva handel och finansiering av fordon, förvaltning av fastigheter, aktier och andra värdepapper, försäljning av biltvätt och bilkemiska produkter samt idka därmed förenlig verksamhet.",1984-01-04,active,,,,
556248-7321,Silves i Sala Aktiebolag,Silves i Sala Aktiebolag,47711,,47711,SALA,73330,RÅDMANSGATAN 11,Föremålet för bolagets verksamhet är försäljning av konfektion och kosmetika och därmed förenlig verksamhet.,1984-10-09,active,,,,
556241-4135,Galleri Frendberg AB,Galleri Frendberg AB,47531,,47531,LIDINGÖ,18142,VASAVÄGEN 10,Bolaget ska bedriva import och försäljning av antikviteter samt att bedriva därmed förenlig verksamhet.,1984-11-27,active,,,,
556251-5105,MAB Production AB,MAB Production AB,46860,,"46860; 25530",JORDBRO,13650,JORDBROTORPSVÄGEN 2,"Bolaget skall bedriva handel med och tillverkning av maskinförnödenheter, samt därmed förenlig verksamhet.",1984-12-12,active,,,,
556238-1185,Bikal Aktiebolag,Bikal Aktiebolag,46460,,46460,NACKA,13171,BAGERIBACKEN 2  7TR,"Aktiebolaget ska idka medicinsk konsultverksamhet, handel med fast egendom och medicinska artiklar, uthyrning av fast och lös egendom (båtar), handel med värdepapper samt annan därmed förenlig verksamhet.",1984-03-26,active,,,,
556251-6806,MixCont i Trelleborg AB,MixCont i Trelleborg AB,46649,,46649,BEDDINGESTRAND,23175,KÄRINGTANDSVÄGEN 24,Bolaget har till föremål för sin veksamhet att bedriva tillverkning och handel med produkter i polymera material samt därmed förenlig verksamhet.,1984-12-11,active,,,,
556254-4121,Brain Products Aktiebolag,Brain Products Aktiebolag,46860,,46860,MALMKÖPING,64296,HOSJÖ KULLE,"Bolaget skall bedriva tillverkning och försäljning av förnöden- heter till verkstadsindustrier samt utveckling och mäkleri av båtar,skepp samt därmed förenlig verksamhet.",1985-01-29,active,,,,
556250-1477,AV-Teknik i Västerås Aktiebolag,AV-Teknik i Västerås Aktiebolag,47403,,"47403; 26400",VÄSTERÅS,72240,SKRIDSKOGATAN 4,"Bolaget skall bedriva konsultation, handel och uthyrning av audiovisuell utrustning, ävensom idka därmed förenlig verksamhet.",1984-10-17,active,,,,
556250-6427,J.P. Kock Art Aktiebolag,J.P. Kock Art Aktiebolag,46499,,46499,MALMÖ,20124,BOX 494,"Bolaget skall idka handel med vin (genom agenturverksamhet), veteranbilar och båtar, konst, antikviteter, samt annan därmed förenlig verksamhet.",1984-10-19,active,,,,
556039-0642,Jabick fastighets AB,Jabick fastighets AB,46850,,46850,BORÅS,50441,MÅRTENSGATAN 8,Föremålet för bolagets verksamhet är att äga och förvalta fast och lös egendom och därmed förenlig verksamhet.,1939-12-30,active,,,,
556256-9292,ELECTRO TRADING ET Aktiebolag,ELECTRO TRADING ET Aktiebolag,46433,,46433,KRISTIANSTAD,29162,BREDBANDSVÄGEN 19,"Bolaget skall driva försäljning av elektriska apparater, ställverk m.m. samt idka därmed förenlig verksamhet.",1985-04-10,active,,,,
556259-5370,Schackeln AB,Schackeln AB,46130,,46130,ENSKEDE,12242,SKÖNVIKSVÄGEN 245,"Aktiebolaget ska bedriva handel med fordon och båtar, bedriva konsultverksamhet inom byggsektorn, äga och förvalta värdepapper samt därmed förenlig verksamhet.",1985-05-03,active,,,,
556253-7307,Aktiebolaget Ascot,Aktiebolaget Ascot,46230,,"46230; 64994",STOCKHOLM,11522,NARVAVÄGEN 18,Bolaget skall bedriva handel med fast egendom och värdepapper samt hästar ävensom idka därmed förenlig verksamhet.,1984-12-18,active,,,,
556263-8816,SETEK Systems AB,SETEK Systems AB,46501,,"46501; 71122; 71200; 33130",MÖLNDAL,43137,FLÖJELBERGSGATAN 14 C,Bolaget skall bedriva konsulterande verksamhet inom det elektro tekniska området ävensom idka därmed förenlig verksamhet.,1985-09-23,active,,,,
556230-8618,L.G.J. Invest i Örebro AB,L.G.J. Invest i Örebro AB,46499,,"46499; 01430; 68209",ÖREBRO,70361,SLOTTSGATAN 19,"Bolaget skall äga och förvalta fast och lös egendom, bedriva tävlings- och uppfödningsverksamhet med hästar, finansiering av bilkontrakt samt bedriva därmed förenlig verksamhet.",1983-07-13,active,,,,
556245-8215,Lapab Maskin Aktiebolag,Lapab Maskin Aktiebolag,46649,,46649,HALLSTAHAMMAR,73438,FLÄDERVÄGEN 5,Bolaget skall idka försäljning av maskiner och transportfordon ävensom idka därmed förenlig verksamhet.,1984-07-30,active,,,,
556238-7307,Förvaltningsaktiebolaget Ilanda (FABI) Fastighet & Trädgårdstjänst i Karlstad,Förvaltningsaktiebolaget Ilanda (FABI) Fastighet & Trädgårdstjänst i Karlstad,46620,,46620,KARLSTAD,65221,GJUTERIGATAN 31,"Bolaget skall förvalta fastigheter och värdepapper, utöva uppfinnings- och utvecklingsverksamhet, bedriva industriell tillverkning och varuhandel i småindustri- och hantverksbranschen, fastighets- och trädgårdsskötsel, idka handel med reklamartiklar, samt idka därmed förenlig verksamhet.",1984-01-02,active,,,,
556225-7716,Symaskinsboden i Uppsala Aktiebolag,Symaskinsboden i Uppsala Aktiebolag,47541,,"47541; 47542",UPPSALA,75341,KUNGSGATAN 70 E,"Bolaget skall bedriva försäljning av symaskiner och symaterial samt reparationer av symaskiner, ävensom idka därmed förenlig verksamhet.",1983-02-24,active,,,,
556226-1064,NBE Njurunda Bilel AB,NBE Njurunda Bilel AB,47820,,"47820; 95311",KVISSLEBY,86233,SVARTVIKSVÄGEN 20,"Bolaget skall bedriva försäljning och service inom bilel, bil- och fordonsreparationsverkstad , samt bedriva därmed förenliga verksamheter.",1983-03-10,active,,,,
556235-8928,The Body Shop Svenska Aktiebolag,The Body Shop Svenska Aktiebolag,47751,,47751,STOCKHOLM,11591,BOX 27707,"Bolaget skall bedriva försäljning av hygien-, kosmetik - och presentartiklar samt bedriva därmed förenlig verksamhet.",1983-11-09,active,,,,
556236-3803,Motorfirman Lennart Appelqvist Aktiebolag,Motorfirman Lennart Appelqvist Aktiebolag,47811,,"47811; 47820; 47522; 95320; 47300",VILHELMINA,91232,VIDEVÄGEN 58,"Bolaget skall bedriva handel, reparation och försäljning av skogsmaskiner och fritidsartiklar ävensom idka därmed förenlig verksamhet.",1983-11-24,active,,,,
556252-2119,Aktiebolag Modesport,Aktiebolag Modesport,47711,,47711,YSTAD,27142,APGRÄND 10 B,"Bolaget skall bedriva herr- och damkonfektionsrörelse, handel med hemtextilier, förvalta aktier och värdepapper samt idka annan därmed förenlig verksamhet.",1987-06-11,active,,,,
556237-1814,"Hägglunds Industri, Maskin, Bygg och Fritid AB","Hägglunds Industri, Maskin, Bygg och Fritid AB",46649,,46649,LULEÅ,97235,SMÅBÅTSGATAN 6 J,"Bolaget skall bedriva försäljning av industritillbehör, bygg- material, maskiner och tillbehör för fritidsändamål och därmed förenlig verksamhet.",1983-12-12,active,,,,
556246-7208,UTM Sölvkroken AB,UTM Sölvkroken AB,46491,,46491,Utlandet,00000,POSTBOX 1533 STOA NO-4856 ARENDAL,"Föremålet för bolagets verksamhet är att bedriva grossisthandel inom jakt, fiske och fritid samt därmed förenlig verksamhet.",1984-08-27,active,,,,
556239-1523,Sumex Scandinavia AB,Sumex Scandinavia AB,47403,,47403,DALSJÖFORS,51634,STÄLLVÄGEN 6,Bolaget skall bedriva import och handel med biltillbehör samt därmed förenlig verksamhet.,1984-01-30,active,,,,
556247-2414,Prime Tech International AB,Prime Tech International AB,46434,,46434,FOTÖ,47545,KÄNGAVÄGEN 4,"Bolaget ska bedriva handel med foto, optik samt agenturverksamhet avseende konsumentinriktade fotoartiklar samt därmed förenlig veksamhet.",1984-11-05,active,,,,
556236-3183,Integrativ Biomedicin Öckerman AB,Integrativ Biomedicin Öckerman AB,47271,,"47271; 86222; 90200",KRISTIANSTAD,29162,VICKERVÄGEN 2,Bolaget skall bedriva biomedicinska konsultationer samt läkarverksamhet.,1983-12-19,active,,,,
556252-3083,Hjälmarsberg Säteri AB,Hjälmarsberg Säteri AB,46610,,"46610; 46630",ÖREBRO,70280,HAGMARKSGATAN 56 D,"Bolaget skall bedriva handel med bilar, entreprenad- och lantbruksmaskiner, jord- och skogsbruk, förvaltning av fastigheter och därmed förenlig verksamhet.",1984-11-21,active,,,,
