orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556090-7973,DANBYGGEN Aktiebolag,DANBYGGEN Aktiebolag,41000,,41000; 43999; 68201,SVALÖV,26832,HORNGATAN 6,Föremål för bolagets verksamhet är att bedriva byggnadsrörelse samt att köpa och sälja fastigheter och därmed förenlig verksamhet.,1964-01-08,active,,,,
556080-4261,Aktiebolaget Eklunds Entreprenadmaskiner,Aktiebolaget Eklunds Entreprenadmaskiner,43120,,43120; 43999,GUNNARSKOG,67198,LODJURSVÄGEN 4,"Bolaget skall utföra bergskrossning, dikning, schaktning och därmed förenlig verksamhet.",1961-10-30,active,,,,
556105-2688,Uddevalla Åkeri Aktiebolag,Uddevalla Åkeri Aktiebolag,49410,,49410,ÅKERSBERGA,18461,KUNGSFÅGELSVÄGEN 16,"Bolaget skall driva åkerirörelse, ävensom idka därmed förenlig verksamhet.",1966-08-18,active,,,,
556136-2624,Alexanderssons Elektriska Aktiebolag,Alexanderssons Elektriska Aktiebolag,43210,,43210,TULLINGE,14633,BOX 515,Bolaget skall utföra elektriska installationer samt idka därmed förenlig verksamhet.,1970-06-02,active,,,,
556146-9387,AOAO AB,AOAO AB,41000,,41000; 43320,UDDEVALLA,45130,KUNGSGATAN 7  1401,Aktiebolaget ska utföra byggnads- och snickeriarbeten samt därmed förenlig verksamhet.,1971-05-17,active,,,,
556127-9778,Veinge Åkeri Aktiebolag,Veinge Åkeri Aktiebolag,49410,,49410; 68202,VEINGE,31245,ÅKARERUNDAN 2,Bolaget skall bedriva åkerirörelse och lagerhantering samt förvalta värdepapper.,1969-07-30,active,,,,
556142-4853,Enköpings Åkeri Aktiebolag,Enköpings Åkeri Aktiebolag,49410,,49410; 69201,GRILLBY,74951,GRILLBYVÄGEN 1 B,Bolaget skall bedriva åkerirörelse och därmed förenlig verksamhet.,1970-12-14,active,,,,
556142-5157,General Development Aktiebolag Gedab,General Development Aktiebolag Gedab,70100,,70100,LIDINGÖ,18156,OSKARSVÄGEN 63,"Bolaget skall förvärva och försälja fast egendom ävensom lös egendom såsom aktier och bostadsrätter, idka konsultativ rörelse angående fastigheter och ekonomi samt bedriva därmed förenlig verksamhet.",1970-12-14,active,,,,
556148-4253,Jonsons Byggnads Aktiebolag,Jonsons Byggnads Aktiebolag,41000,,41000,BANKERYD,56435,KORTEBOVÄGEN 4,"Bolaget skall bedriva byggnadsverksamhet, fastighetsförvaltning, handel med och förvaltning av värdepapper samt därmed förenlig verksamhet.",1971-07-01,active,,,,
556166-6016,Pivo Trading Aktiebolag,Pivo Trading Aktiebolag,70200,,70200,KARLSKRONA,37144,KUNGSMARKSVÄGEN 15 B 1301,"Bolaget skall bedriva utbildning-, och informationsverksamhet, bedriva handel med hälso- och skönhetsprodukter, erbjuda Bemer-behandlingar (fysikalisk vaskulär terapi) och bedriva handel med Bemer-utrustning, samt därmed förenlig verksamhet. Bolaget skall dessutom kunna äga och förvalta samt köpa och sälja aktier/andelar i andra bolag.",1972-07-10,active,,,,
556175-3566,Bevar AB,Bevar AB,70200,,70200,TÄBY,18766,LEVERANTÖRSVÄGEN 8,"Bolaget skall idka agentur-, handels- och konsultrörelse med inriktning på fastighet, arbetsskydd och miljö samt äga, förvalta och skötsel av fast och lös egendom samt därmed förenlig verksamhet.",1973-01-23,active,,,,
556156-0482,Atlasmuren Fastighetsteknik AB,Atlasmuren Fastighetsteknik AB,71121,,71121; 68310,SOLNA,17171,ARMÉGATAN 40,"Bolaget skall bedriva fastighetsförvaltning och konsulterande verksamhet inom fastighetsområdet såsom tekniska och ekonomiska utredningar, värderingar, besiktningar samt bedriva annan därmed förenlig verksamhet.",1971-12-29,active,,,,
556163-1317,Advokatbyrån Anders Malm Aktiebolag,Advokatbyrån Anders Malm Aktiebolag,69101,,69101,MALMÖ,21145,KÄRLEKSGATAN 2 A,"Bolaget skall uteslutande att under förutsättning av medgivande av Sveriges Advokatsamfunds styrelse driva advokatverksamhet, ävensom idka annan därmed förenlig verksamhet.",1972-04-25,active,,,,
556155-0673,Skånestaden Förvaltning Aktiebolag,Skånestaden Förvaltning Aktiebolag,70200,,70200; 68201; 68310,BORÅS,50336,ARLAGATAN 12 A LGH 1103,"Bolaget skall verka som ekonomi-, organisations- och fastighetskonsulter samt härmed förenlig verksamhet. Vidare skall bolaget producera och bedriva handel med vin och andra alkoholhaltiga produkter och i anslutning till detta arrangera resor till vin- gårdar och härmed förenlig verksamhet. Bolaget skall dessutom bedriva handel med och förvalta värde- papper samt äga och förvalta fast egendom.",1971-12-09,active,,,,
556171-6571,Printed Matter PM Aktiebolag,Printed Matter PM Aktiebolag,70200,,70200; 56210,BROMMA,16763,ÖNSKERINGSVÄGEN 12,Aktiebolaget ska bedriva konsulterande ekonomi- och management- verksamhet och förvalting av värdepapper samt därmed förenlig verksamhet.,1972-11-08,active,,,,
556164-2967,CC Plåt & Tak AB,CC Plåt & Tak AB,43411,,43411,SPÅNGA,16355,SKYDRAGET 40,"Bolaget skall bedriva plåtslageriverksamhet samt därmed likartad verksamhet riktad mot företag, myndigheter och organisationer i storstockholmsområdet och i Göteborg. Bolaget skall också bedriva takläggningsarbeten för privatpersoner.",1972-05-23,active,,,,
556198-4948,Maxmatic Syd Aktiebolag,Maxmatic Syd Aktiebolag,71129,,71129,RAMDALA,37351,DUKAGÅNGEN 6,"Föremålet för bolagets verksamhet är att bedriva tillverkning, konsultationer och kontroll av material och materiel och därmed förenlig verksamhet.",1978-11-29,active,,,,
556200-0892,Ploglandet på Värmdö AB,Ploglandet på Värmdö AB,43120,,43120; 68203,STOCKHOLM,12071,REGATTAKAJEN 10,Aktiebolaget ska bedriva uthyrningsverksamhet avseende förvaring av båtar och annan lös egendom och förvaltning av fast egendom samt därmed förenlig verksamhet.,1979-05-07,active,,,,
556204-0153,Rolf Lundahl Aktiebolag,Rolf Lundahl Aktiebolag,70100,,70100; 62201; 64994; 70200,LUND,22222,KLOSTERGATAN 10  LGH 1302,"Bolaget skall driva utvecklig och produktion av industriella produkter, äga och förvalta värdepapper och fast egendom, samt bedriva konsultation, utveckling och tjänster inom ADB-området ävensom idka därmed förenlig verksamhet.",1980-02-26,active,,,,
556204-6713,Just arkitektur Stockholm AB,Just arkitektur Stockholm AB,71110,,71110,STOCKHOLM,11644,ALSNÖGATAN 11  PL4,"Bolaget skall bedriva konsultverksamhet inom arkitektur och husbyggnad, agenturverksamhet och försäljning av kontorsinredningar samt därmed förenlig verksamhet.",1980-04-24,active,,,,
556221-0830,Revisionstjänst Per-Olof Pettersson Aktiebolag,Revisionstjänst Per-Olof Pettersson Aktiebolag,69202,,69202,SOLLENTUNA,19147,TELLUSVÄGEN 72 A,"Bolaget skall driva redovisnings- och bokföringsverksamhet samt rådgivning inom redovisning, bokföring, bolags- och skattefrågor och därmed förenliga verksamheter.",1982-09-29,active,,,,
556207-6967,Redovisningsbyrån i Färjestaden AB,Redovisningsbyrån i Färjestaden AB,69201,,69201,FÄRJESTADEN,38631,STORGATAN 21,Bolaget skall bedriva uthyrning av kontorslokaler samt redovisningsverksamhet och därmed förenlig verksamhet.,1980-12-29,active,,,,
556194-9206,Erbinen Holding AB,Erbinen Holding AB,71129,,71129; 47811; 66120,ONSALA,43931,STEFFENVÄGEN 3 A,"Bolaget skall bedriva holdingverksamhet, förvalta dotterbolag samt därmed förenlig verksamhet.",1977-04-12,active,,,,
556223-2370,Saveit Lasse Fixar AB,Saveit Lasse Fixar AB,70200,,70200,FALUN,79142,STRANDVÄGEN 36,"Föremålet för bolagets verksamhet är att, direkt eller indirekt genom hel- eller delägda bolag bedriva tjänsteverksamhet och rådgivning inom teknik-, affärsledning och organisationsutveckling. Främst inom IT-, förlags- och informationsbranschen. Köp och försäljning av företag, samt inneha aktier i dotter- och intressebolag och därmed förenlig verksamhet. Därutöver skall bolaget äga, förädla och förvalta lös och fast egendom.",1982-11-30,active,,,,
556193-0123,Nata AB,Nata AB,70200,,70200,GÖTEBORG,41304,LINNÉGATAN 33,"Föremål för bolagets verksamhet är att själv eller genom bolag köpa, äga och förvalta samt avyttra fast egendom. Härtill kommer att bedriva konsultverksamhet inom företagsekonomi samt äga och förvalta aktier. Vidare skall bolaget bedriva verksamhet med möbler och inredningstillbehör samt därmed förenlig verksamhet.",1976-08-31,active,,,,
556216-5968,Wägneskog Invest Aktiebolag,Wägneskog Invest Aktiebolag,70100,,70100,LANDVETTER,43833,GRÖNKULLAVÄGEN 13,Bolaget skall bedriva handel med aktier och andra värdepapper samt äga och förvalta fastigheter och skog sam därmed förenlig verksamhet.,1982-04-01,active,,,,
556211-1343,Ventilationskontroll Aeolus Aktiebolag,Ventilationskontroll Aeolus Aktiebolag,43222,,43222,GÖTEBORG,41451,FISKHAMNSGATAN 8 E,Bolaget skall driva ventilationsservice samt utöva därmed förenlig verksamhet.,1981-07-15,active,,,,
556218-2989,Budaren Fastighets AB,Budaren Fastighets AB,70100,,70100; 68202,TRELLEBORG,23162,OMVÄGEN 17-21,"Föremålet för bolagets verksamhet är fastighetsförvaltning, uthyrning av lokaler och därmed förenlig verksamhet.",1982-06-22,active,,,,
556218-4027,Kjell-Arne Perssons Måleri Aktiebolag,Kjell-Arne Perssons Måleri Aktiebolag,43341,,43341,FURULUND,24462,LUNDAGATAN 15,Bolaget skall bedriva måleriverksamhet handel med värdepapper samt köp och förvaltning av fast egendom.,1982-06-29,active,,,,
556055-3801,ROD & DENDRON AB,ROD & DENDRON AB,70200,,70200; 59140; 74120,SALTSJÖBADEN,13336,VILDKATTSVÄGEN 5,"Bolaget skall bedriva konsultverksamhet och produktion inom design, film, grafisk form, inredning, konfektion, marknadsföring samt äga och förvalta värdepapper och annan därmed förenlig verksamhet.",1951-04-13,active,,,,
556067-8699,Donald Ericsson Fastigheter AB,Donald Ericsson Fastigheter AB,70200,,70200,UPPSALA,75138,BOX 6490,"Bolaget har till föremål för sin verksamhet att äga och förvalta fast och lös egendom, bedriva handel med fast egendom och värdepapper samt bedriva annan förmögenhetsförvaltning, samt bedriva konsulterande verksamhet inom ekonomi och företagsledning ävensom idka därmed förenlig verksamhet.",1958-12-17,active,,,,
556058-0663,Ehrner & Delmar Patentbyrå AB,Ehrner & Delmar Patentbyrå AB,69102,,69102,STOCKHOLM,11830,GÖTGATAN 78  0TR,Bolaget skall ha till föremål för sin verksamhet att bedriva konsulterande verksamhet på det industriella rättsskyddets område jämte ombudsverksamhet i samband därmed.,1953-05-27,active,,,,
556050-0398,Aktiebolaget Tetra Pak,Aktiebolaget Tetra Pak,70100,,70100; 68203; 56110; 86212,LUND,22186,Ruben Rausings gata,"Bolagets verksamhet skall vara utveckling, tillverkning och försäljning av processutrustning respektive förpackningssystem för livsmedel, tillhandahållande av koncerngemensamma tjänster, förvaltning av fast och lös egendom samt annan därmed förenlig verksamhet.",1947-05-12,active,,,,
556083-4367,Aktiebolaget Mellanströms Schakt & Planering,Aktiebolaget Mellanströms Schakt & Planering,43120,,43120; 49410,ARVIDSJAUR,93331,RINGELVÄGEN 2,"Bolaget skall utföra maskingrävnings- och markplaneringsarbeten, transporter med trailer jämte därmed förenlig verksamhet.",1962-07-04,active,,,,
556070-9072,Herbert Stridh Åkeri Aktiebolag,Herbert Stridh Åkeri Aktiebolag,49410,,49410,KUNGSBACKA,43430,VÄSTERGATAN 25  LGH 1305,Bolaget skall bedriva åkerirörelse samt därmed sammanhängande verksamhet.,1960-02-02,active,,,,
556096-6912,Lape Montage Aktiebolag,Lape Montage Aktiebolag,43240,,43240,SKOGÅS,14250,FRÄSARVÄGEN 28,"Bolaget skall utföra hissmontage (byggnadshissar), ävensom idka därmed förenlig verksamhet.",1965-02-15,active,,,,
556097-0187,Element Materials Technology AB,Element Materials Technology AB,71200,,71200; 71122,LINKÖPING,58113,BOX 1340,"Bolaget ska bedriva utveckling och tillhandahålla tjänster inom området materialteknik, kemi och miljöteknik, äga och förvalta aktier i bolag med sådan inriktning samt bedriva därmed förenlig verksamhet. Bolaget ska också utföra livslängdsbestämning av polymera material samt utöva därmed förenlig verksamhet. Bolaget ska slutligen bedriva konsulting, utveckling och provning inom materialteknikområdet företrädesvis av metalliska och polymeriska material samt därmed förenlig verksamhet.",1965-03-05,active,,,,
556100-5793,MoJ Collection AB,MoJ Collection AB,71110,,71110,GRIMSLÖV,34255,TORP HAGADAL 1,"Bolaget skall bedriva konsultationer inom administration och ekonomi, förvärva, äga och förvalta och renovera äldre tävlings- och sportbilar, aktivt arbeta och deltaga i motorsport, äga och förvalta fast egendom samt annan därmed förenlig verksamhet.",1965-11-08,active,,,,
556140-7379,Engströms Rör Aktiebolag,Engströms Rör Aktiebolag,43221,,43221,NÄSÅKER,88170,PELLE MOLINS VÄG 8,Bolaget skall driva installationsrörelse inom VVS-branschen samt idka handel med värdepapper och därmed förenlig verksamhet.,1970-11-03,active,,,,
556155-4147,Frank Nyberg i Borås AB,Frank Nyberg i Borås AB,49410,,49410,BORÅS,50468,GETÄNGSVÄGEN 18-20,"Bolaget skall bedriva oljetransporter och slamsugning jämte därmed förenlig verksamhet, äga och förvalta värdepapper, fast egendom samt idka därmed förenlig verksamhet.",1971-12-15,active,,,,
556142-8953,John Petersen Aktiebolag,John Petersen Aktiebolag,70200,,70200; 46501; 47791,SALTSJÖBADEN,13338,STUREVÄGEN 4 A,"Bolaget skall idka konsultverksamhet inom marknadsföring och management, äga och förvalta värdepapper samt idka möbelrenovering, handel med antikviteter, konsultverksamhet inom inredning samt försäljning av heminrednings-material och därmed förenlig verksamhet.",1970-12-22,active,,,,
556142-9308,DB Management Consulting Aktiebolag,DB Management Consulting Aktiebolag,70200,,70200,STOCKHOLM,11551,MELODISLINGAN 46,Aktiebolaget ska bedriva konsultverksamhet avseende företagsorganisation.,1970-12-22,active,,,,
556166-6230,Transport Aktiebolaget Bernt & Volger Göransson,Transport Aktiebolaget Bernt & Volger Göransson,49410,,49410,UMEÅ,90137,STACKVÄGEN 2,"Bolaget skall bedriva åkerirörelse, ävensom idka därmed förenlig verksamhet.",1972-07-10,active,,,,
556138-7100,Sjödells Redovisnings- och Revisionsbyrå Aktiebolag,Sjödells Redovisnings- och Revisionsbyrå Aktiebolag,69201,,69201; 69202,STENUNGSUND,44447,ALMVÄGEN 11,Bolaget skall bedriva redovisnings- och revisionsverksamhet samt därmed förenlig verksahet.,1970-09-03,active,,,,
556148-4840,Zirk Solution AB,Zirk Solution AB,70200,,70200,GÖTEBORG,41656,LUNDEHAGSGATAN 11,"Bolaget ska verka som konsulter inom utbildning och konstnärlig verksamhet, förvalta värdepapper samt bedriva därmed förenlig verksamhet.",1971-07-05,active,,,,
556166-6941,LK Energiteknik AB,LK Energiteknik AB,43222,,43222,GÖTEBORG,41761,BARKEN STOREGRUNDS GATA 8,Bolaget skall bedriva konsult- och entreprenadverksamhet inom området värme och ventilation samt därmed förenlig verksamhet.,1972-07-10,active,,,,
556166-8459,Tommy Danielsson Entreprenad Aktiebolag,Tommy Danielsson Entreprenad Aktiebolag,43120,,43120,BÄLINGE,74386,JUMKILS-BJÖRNARBO 31,Bolaget skall bedriva entreprenadverksamhet inom schaktbranschen.,1972-07-12,active,,,,
556185-9686,StorStockholms Anläggningsaktiebolag,StorStockholms Anläggningsaktiebolag,43120,,43120,BROTTBY,18697,EKBACKSVÄGEN 26,"Bolaget skall driva entreprenadverksamhet inom bygg- och anläggningsbranschen företrädesvis med markarbeten men även innefattande serviceuppdrag och nybyggnationer samt därmed förenlig verksamhet. Verksamheten inriktas på arbeten med sten, betong, asfalt samt dränering. Bolaget skall därutöver, i anslutning till genomförande av anläggningsprojekt, men även som särskild affärsidé kunna äga och förvalta fast och lös egendom.",1974-01-03,active,,,,
556211-7605,Advokatfirman Lennart Åhl Aktiebolag,Advokatfirman Lennart Åhl Aktiebolag,69101,,69101,VÄSTERÅS,72221,INGENJÖR BÅÅTHS GATA 11  PLAN E,Bolaget skall under förutsättning av medgivande från Sveriges Advokatsamfunds styrelse driva advokatverksamhet.,1981-08-28,active,,,,
556210-4108,Cricetus Aktiebolag,Cricetus Aktiebolag,70200,,70200,ÖVERHÖRNÄS,89493,HAFFSTA 253,"Bolaget ska bedriva ekonomisk rådgivning, utföra lokalvård uthyrning av motorfordon samt förvaltning av aktier och fastigheter.",1981-06-04,active,,,,
556205-1671,Revisorsgruppen i Värnamo Aktiebolag,Revisorsgruppen i Värnamo Aktiebolag,69202,,69202,VÄRNAMO,33126,BOX 601,"Bolaget ska bedriva revisionsverksamhet och verksamhet inom revision, äga och förvalta aktier samt bedriva därmed förenlig verksamhet.",1980-05-29,active,,,,
556179-6151,Marbit Aktiebolag,Marbit Aktiebolag,43120,,43120,BROMMA,16867,ULVSUNDAVÄGEN 178,"Föremålet för bolagets verksamhet är att bedriva entreprenad- verksamhet inom byggnads- och marksektorn samt bedriva därmed förenlig verksamhet. Bolaget ska bedriva köp och försäljning av tomter samt husbyggnation och utöva därmed förenlig verksamhet. Bolaget ska även bedriva markplanering samt därmed förenlig verksamhet. Bolaget ska även bedriva konsultationer inom trädgårdsskötsel, byggnation och nyanläggningsverksamhet samt försäljning av trädgårdsartiklar och därmed förenlig verksamhet.",1973-04-16,active,,,,
556202-0957,REMUS AB,REMUS AB,41000,,41000,SALTSJÖ-BOO,13246,BELLEVUEVÄGEN 1,"Bolaget skall driva fastighetsförvaltning och mäkleri, byggtjänster och entreprenader, fastighets- och möbelrenovering samt idka handel med värdepapper ävensom idka därmed förenlig verksamhet.",1979-11-21,active,,,,
556208-3823,Nils A Johansson Rörarbeten Aktiebolag,Nils A Johansson Rörarbeten Aktiebolag,43221,,43221,SPÅNGA,16343,MAGASINSVÄGEN 1,Bolaget skall bedriva verksamhet inom VVS (Värme-Vatten-Sanitet) med installationer och reparationer samt inköp och försäljning av material i samband med detta och därmed förenlig verksamhet.,1981-01-27,active,,,,
556045-6872,Aktiebolaget Alexander Graf,Aktiebolaget Alexander Graf,70200,,70200,KVIBILLE,30578,BISKOPSTORP LYNGEN 3,"Bolaget skall bedriva föreläsnings-, utbildnings- och konsultverksamhet inom affärs- och ledarskapsutveckling i allmänhet men med fokus på totalförsvarets behov. Därutöver erbjuda tjänster som rådgivare och moderator samt även idka annan därmed förenlig verksamhet.",1945-08-06,active,,,,
556065-1258,RevIL AB,RevIL AB,69202,,69202,STOCKHOLM,11647,NACKAGATAN 22  1103,Aktiebolaget ska bedriva yrkesmässig revision och därmed förenlig verksamhet.,1957-07-10,active,,,,
556075-9242,Älvsereds Åkeri Aktiebolag,Älvsereds Åkeri Aktiebolag,49410,,49410,ÄLVSERED,31163,RYDSVÄGEN 5,Bolaget skall bedriva åkerirörelse ävensom idka därmed förenlig verksamhet.,1960-12-27,active,,,,
556073-4526,BusyBea Consulting AB,BusyBea Consulting AB,69201,,69201,STOCKHOLM,11757,ÖNOLOGGATAN 1,"Bolaget skall bedriva konsultverksamhet, rekrytering och outsourcing inom ekonomi samt äga och förvalta fastigheter, aktier och andra värdepapper och härmed förenlig verksamhet.",1960-09-12,active,,,,
556063-7125,G.E. Nilsons Redovisningsbyrå AB,G.E. Nilsons Redovisningsbyrå AB,69201,,69201; 69202,VÄSTRA FRÖLUNDA,42130,OLOF ASKLUNDS GATA 6-10,Bolaget skall bedriva redovisningsverksamhet och därmed förenlig verksamhet.,1956-09-28,active,,,,
556077-6816,Sustaining AB,Sustaining AB,43411,,43411,GUNNILSE,42456,GUNNILSEVÄGEN 65,"Aktiebolaget ska bedriva personalutbildning i metoder som gynnar barns psykiska hälsa, för t.ex. sjukvård, socialtjänst och skolor, samt äga och förvalta fast och lös egendom.",1961-03-13,active,,,,
556118-9472,Elaktiebolaget Christian Bergh,Elaktiebolaget Christian Bergh,43210,,43210; 47552,STAFFANSTORP,24542,KLOCKSPELSVÄGEN 18,"Bolaget skall idka handel med elmaterial, utföra elinstallationer samt bedriva konsultverksamhet inom området ävensom idka handel med värdepapper och äga och förvalta fast egendom samt därmed förenlig verksamhet.",1968-08-21,active,,,,
556122-1028,Jäders Värme & Sanitet Aktiebolag,Jäders Värme & Sanitet Aktiebolag,43221,,43221,SKELLEFTEÅ,93160,BROGATAN 29,Bolaget skall bedriva installationsrörelse inom värme- och sanitetsbranschen samt därmed förenlig verksamhet.,1968-12-30,active,,,,
556114-7140,TÜV NORD Scandinavia AB,TÜV NORD Scandinavia AB,71129,,71129,HELSINGBORG,25227,GÅSEBÄCKSVÄGEN 20,"Bolagets verksamhet ska vara kontroll av tekniska installationer och därmed relaterad verksamhet, särskilt inom kärnkraftsområdet.",1968-01-22,active,,,,
556097-7307,Edberg Arkitektkontor AB,Edberg Arkitektkontor AB,71110,,71110,STOCKHOLM,11522,BANÉRGATAN 45,"Aktiebolaget ska idka arkitektverksamhet och därmed förenlig verksamhet samt bedriva konstnärlig verksamhet och även bedriva konsultverksamhet inom området psykologi, handel med värdepapper samt äga och förvalta fast egendom. Bolaget skall dock ej bedriva sådan verksamhet som avses i Bankrörelselagen eller lagen om finansieringsverksamhet.",1965-04-20,active,,,,
556136-6716,Åkeri Aktiebolaget Nils Olof Nilsson,Åkeri Aktiebolaget Nils Olof Nilsson,49410,,49410,TRELLEBORG,23127,BOX 376,Bolaget skall driva åkerirörelse ävensom idka därmed förenlig verksamhet.,1970-06-16,active,,,,
556108-6322,LoftSweden Holding AB,LoftSweden Holding AB,41000,,41000; 71121,TÄBY,18330,SÅGTORPSVÄGEN 66 A,"Föremålet för bolagets verksamhet är holdingverksamhet, förvaltning av fast och lös egendom och därmed förenlig verksamhet.",1967-02-20,active,,,,
556111-1690,Turex Rör Aktiebolag,Turex Rör Aktiebolag,43221,,43221,SALTSJÖ-BOO,13235,TELEGRAMVÄGEN 46 C,Bolaget skall driva installations- och handelsrörelse inom VVS branschen samt därmed förenlig verksamhet.,1967-08-02,active,,,,
556156-7685,Miljö & Transportaktiebolaget WASAB,Miljö & Transportaktiebolaget WASAB,71124,,71124,NORRAHAMMAR,56232,SMEDJEBERGSVÄGEN 10,"Bolaget skall driva renhållning, transporter. konsultverksamhet och därmed förenlig verksamhet.",1972-01-17,active,,,,
556150-4415,El-Telelink Montage i Jönköping Aktiebolag,El-Telelink Montage i Jönköping Aktiebolag,43210,,43210,BÅLSTA,74693,SEGERSTAVÄGEN 27,Aktiebolaget ska bedriva installation och försäljning av material och tjänster inom el - tele och fastighetsförvaltning samt därmed förenlig verksamhet.,1971-09-07,active,,,,
556127-4084,Lödöse Åkeri Aktiebolag,Lödöse Åkeri Aktiebolag,49410,,49410,LÖDÖSE,46395,ECKERNA 180,"Föremålet för bolagets verksamhet skall vara att bedriva åkeri- rörelse, speditionsrörelse, inköp och försäljning av drivmedel, eldningsoljor, bilförnödenheter, grus, sand makadam och jord samt äga och förvalta fast egendom som idka annan därmed förenlig verksamhet.",1969-07-07,active,,,,
556170-8339,Bygg-Björk i Anderstorp Aktiebolag,Bygg-Björk i Anderstorp Aktiebolag,41000,,41000; 68202,ANDERSTORP,33433,MASKINGATAN 10,"Bolaget skall bedriva byggnadsverksamhet och försäljning av byggnadsmaterial, samt idka därmed förenlig verksamhet.",1972-10-19,active,,,,
556192-8648,Aktiebolaget Bogetak,Aktiebolaget Bogetak,41000,,41000,NORRKÖPING,60599,FINSPÅNGSVÄGEN 230,"Bolaget skall bedriva byggnadsrörelse ävensom montering och försäljning av undertak, äga och förvalta fast och lös egendom samt idka därmed förenlig verksamhet.",1976-08-05,active,,,,
556194-2821,Hjorth's Arkiv AB,Hjorth's Arkiv AB,69201,,69201,BJÄRNUM,28020,PL 1386,Bolaget skall bedriva konsultverksamhet och försäljning inom elektronikbranschen ävensom idka därmed förenlig verksamhet.,1976-12-21,active,,,,
556175-2212,UGS Upplands Godsservice AB,UGS Upplands Godsservice AB,49410,,49410,UPPSALA,75454,GNISTAGATAN 9,Bolaget skall utföra distribution och hämtning av gods ävensom idka därmed förenlig verksamhet.,1973-01-22,active,,,,
556196-6895,Sundström & C:o Advokatbyrå AB,Sundström & C:o Advokatbyrå AB,69101,,69101,LJUNGSKILE,45932,DILLVÄGEN 3,Advokatverksamhet,1978-03-22,active,,,,
556203-9858,BurLink Transport AB,BurLink Transport AB,49410,,49410; 52249,PITEÅ,94138,BRÄDGÅRDSVÄGEN 10,"Föremålet för bolagets verksamhet är att bedriva entreprenad- rörelse med lastmaskiner och entreprenadmaskiner i övrigt, transportrörelse och därmed förenlig verksamhet.",1980-02-26,active,,,,
556204-9501,COWI AB,COWI AB,71121,,71121; 71124; 71129; 71122; 71123,GÖTEBORG,41104,VIKINGSGATAN 3,"Föremålet för bolagets verksamhet skall vara att bedriva rådgivande verksamhet med inriktning mot ingenjörsteknik, miljöteknik, samhällsekonomi och kartframställning samt därmed förenlig verksamhet.",1980-05-08,active,,,,
556207-5423,Väst-Montage Aktiebolag,Väst-Montage Aktiebolag,43221,,43221,KUNGSBACKA,43445,VALLMOVÄGEN 3,"Bolaget skall utföra montage av styr- och reglerutrustning inom processindustri under arbetsnamnet Väst-Montage, ävensom idka därmed förenlig verksamhet.",1980-12-18,active,,,,
556208-4920,Dynamisk Affärsutveckling Nordic AB,Dynamisk Affärsutveckling Nordic AB,70200,,70200,UPPSALA,75342,SKYTTELGATAN 9  LGH 1101,Bolaget skall bedriva konsultversamhet inom området organisationsutveckling samt idka därmed förenlig verksamhet.,1981-05-25,active,,,,
556084-5744,Faktor AB,Faktor AB,69201,,69201; 69202,YSTAD,27100,BOX 1080,Bolaget skall bedriva revisions- och redovisningsverksamhet samt utföra ekonomiska konsultationer ävensom idka därmed förenlig verksamhet.,1962-10-10,active,,,,
556065-2702,Tranemo Byggnads Aktiebolag,Tranemo Byggnads Aktiebolag,41000,,41000; 68209,TRANEMO,51433,JÄRNVÄGSGATAN 7,"Bolaget skall bedriva byggnadsverksamhet, handel med byggnadsmaterial och fritidsprodukter, äga och förvalta fastigheter samt därmed förenlig verksamhet.",1957-08-16,active,,,,
556063-0138,Aglasjö Bygg och Städ Aktiebolag,Aglasjö Bygg och Städ Aktiebolag,43320,,43320; 81210,MÖJA,13043,MÖJA BERGS BY 175,"Bolaget ska bedriva byggnadsarbeten, städning och trädgårdsarbeten samt idka därmed förenlig verksamhet.",1956-05-08,active,,,,
556073-3148,Norrbottens Bergtjänst AB,Norrbottens Bergtjänst AB,42210,,42210; 68203,PITEÅ,94148,HÄRDARGATAN 10,"Bolaget skall bedriva brunns- och energiborrning, försäljning av vatten- och värmepumpar samt därmed förenlig verksamhet.",1960-09-05,active,,,,
556107-2546,Grafkom Nordic Network AB,Grafkom Nordic Network AB,70200,,70200,STOCKHOLM,11362,KARLBERGSVÄGEN 44,"Företaget skall bedriva utbildning, informationsförmedling, nätverksträffar, konferenser och konsultverksamhet inom affärsutveckling och förlagsverksamhet till kommunikationsbranschen och närliggande branscher, samt därmed förenlig verksamhet. Bolaget skall verka internationellt.",1966-12-07,active,,,,
556093-5966,Johans Bilfrakt AB,Johans Bilfrakt AB,49410,,49410,VÄSTERÅS,72479,PLÅTVERKSGATAN 154,"Bolaget skall bedriva yrkesmässig trafik för godsbefordran - ej taxiverksamhet, köpa och sälja skrot samt därmed förenlig verksamhet.",1964-08-05,active,,,,
556087-0601,"Eskilstuna Mark & Bygg, EMB AB","Eskilstuna Mark & Bygg, EMB AB",71121,,71121,ESKILSTUNA,63363,SKOGVAKTARVÄGEN 58 C,"Bolaget skall bedriva utveckling av byggprojekt samt byggnationer av tomter och fastigheter. Bolaget skall även köpa, sälja och förvalta fastigheter och värdepapper samt därmed förenlig verksamhet.",1963-04-01,active,,,,
