OrgNr,Name,Email,Phone,Lender_Keywords,Keyword_Line_1,Recent_Year_Value,Previous_Year_Value,Keyword_Line_2,Recent_Year_Value,Previous_Year_Value
5590360276,M.P.N. Bygg & Entreprenad AB,mpn.bygg@gmail.com,,,,,,,,
5590361605,T Lilleste AB,info@tlilleste.se,+46725166116,,,,,,,
5590361886,Torbjörn Svensson Bygg AB,,,,,,,,,
5590361993,Älvsjö Plattsättning AB,plattologen@swipnet.se,+46762499727,,,,,,,
5590362249,Stefans Elmontage i Nässjö AB,stefanselmontage@gmail.com,,,,,,,,
5590362322,Winterhof Konsult AB,winterhof@winterhof.se,+46703768167,,,,,,,
5590362397,Dennis Svensson Bygg i Torup AB,ds-bygg@telia.com,,,,,,,,
5590362611,Alma-Elinstallation AB,alma.el@interia.eu,,,,,,,,
5590362835,Lugnets Bygg AB,niklas@lugnetsbygg.se,,,,,,,,
5590362967,Kenewa Aktiebolag,per.agvald@attgeno.com,,,,,,,,
5590363239,Heden&Co AB,,,,,,,,,
5590363254,Rotängens Lantbruk AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,2252970,2830685,Övriga skulder till kreditinstitut,868900,819594
5590363296,Vesta Lantbruk och Entreprenad AB,,+46706411897,Kreditinstitut,Övriga skulder till kreditinstitut,1691510,1106891,Övriga skulder till kreditinstitut,832036,647408
5590363346,Rinkaby Bygg & Alltjänst AB,,+46708874259,,,,,,,
5590363403,FK Entreprenader AB,nicole@eksupport.se,,,,,,,,
5590364385,eot Bygg AB,jesper@jeppehjalpertill.se,,,,,,,,
5590364443,EITAB Produktion AB,info@eitab.se,,,,,,,,
5590364542,Tommereds Schakt AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,2137952,830351,Övriga skulder till kreditinstitut,394704,287364
5590364658,Mossberg Byggservice AB,info@mossbergbygg.se,+46706716997,,,,,,,
5590365218,Pragma Bygg AB,,,,,,,,,
5590365341,J C Gruppen i Skåne AB,,,,,,,,,
5590365374,Göran Waller GW AB,goran.waller63@gmail.com,,,,,,,,
5590365432,MM Åkeri & Entreprenad AB,scania460@live.se,,Kreditinstitut,Övriga skulder till kreditinstitut,13517940,4627455,Övriga skulder till kreditinstitut,3317349,2503759
5590366109,SSAN Måleritjänst AB,staffan@ssan.se,,,,,,,,
5590366349,PePa Skorsten och Murning AB,pernilla.svensson@maxm.se,,,,,,,,
5590366471,JCNJ på Gotland AB,info@johnnyselservice.se,+46707606257,Kreditinstitut,Övriga skulder till kreditinstitut,33352,133348,Övriga skulder till kreditinstitut,99996,99996
5590366497,Floda Bygg & Kakel AB,olssonu@hotmail.se,,,,,,,,
5590366653,Janek Jarosz AB,janek613@hotmail.com,,,,,,,,
5590366687,Lindholms Måleri och Söner AB,peterlindholm7@gmail.com,,,,,,,,
5590366992,R E Management AB,runeeriksson64@gmail.com,+46705835296,,,,,,,
5590367024,Rörmästarn Johanneshov VVS AB,stefan@rormastarn.se,,,,,,,,
5590367370,Partille VVS & Entreprenad AB,,,,,,,,,
5590367412,FE Bergarbeten AB,sonjaandersson72@gmail.com,,,,,,,,
5590367859,Gerstabergs Säteri AB,info@forssens.se,,,,,,,,
5590368287,Wibergs Spismurare AB,,,,,,,,,
5590368584,JL Bygg Jämtland AB,joohan_j@hotmail.com,,,,,,,,
5590368667,LMW Luftteknik AB,lmw.hedvall@gmail.com,,,,,,,,
5590369376,Stomteknik i Stockholm Aktiebolag,jorgen@stomteknik.se,,,,,,,,
5590369798,Bruf AB,sonefors@gmail.com,,,,,,,,
5590370119,Pulls Entreprenad AB,rivning@pulls.se,+46855106955,Kreditinstitut,Övriga skulder till kreditinstitut,349332,607200,Övriga skulder till kreditinstitut,257868,257868
5590370176,H.A.R Home Fastigheter AB,,,,,,,,,
5590370242,Izettin Sari Transport AB,izzetsar@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,670784,0,,,
5590370721,Team Jörgen AB,jorgen@teamjorgen.se,,,,,,,,
5590370747,Mellösa Elkontakt AB,,,,,,,,,
5590370846,Martin Hug Entreprenad AB,,,,,,,,,
5590370903,EML produkter AB,,,,,,,,,
5590371331,Fixab i Västerås AB,fixab@telia.com,,,,,,,,
5590371745,Sanisol AB,torbjornlernskog@gmail.com,,,,,,,,
5590371752,Francos Corner AB,,,,,,,,,
5590371984,Branko Transport AB,brankotransportab@gmail.com,,,,,,,,
5590372255,Matseng Måleri och Konsult AB,,,,,,,,,
5590372701,Eknerts Eltjänst AB,jobb@eknerts-eltjanst.se,+46735855878,,,,,,,
5590372941,Recond Tech Henån AB,s4racing@telia.com,,,,,,,,
5590373204,Björngropen AB,larra.nyhlen@gmail.com,,,,,,,,
5590373337,Solö Måleri AB,info@solomaleri.se,+46728384307,,,,,,,
5590374491,Sproge Bygg AB,annelietommy@hotmail.com,,,,,,,,
5590374657,Jimmy J Bygg AB,,+46707945585,,,,,,,
5590374780,Hedströms Affärskonsult AB,jensarbete@gmail.com,,,,,,,,
5590374798,T.Å. Maskin AB,tamaskin16@gmail.com,+46705851128,,,,,,,
5590374848,Support Group i Scandinavien AB,,,,,,,,,
5590374905,Hyttstens Schakt och Anlägg AB,hyttstensakeri@telia.com,,Kreditinstitut,Övriga skulder till kreditinstitut,890686,1151624,Övriga skulder till kreditinstitut,283206,321206
5590375589,Branders Gräv AB,,+46731809640,Kreditinstitut,Övriga skulder till kreditinstitut,159813,435769,Övriga skulder till kreditinstitut,274976,414912
5590375639,Lipski Köksmontage AB,marzena@axiomaredovisning.se,,,,,,,,
5590375936,Ragnarssons maskin & transport AB,,+46735590217,,,,,,,
5590376405,J. Karlsson Bygg i Nyköping AB,karlsson_40@hotmail.com,,,,,,,,
5590376439,Königssons El AB,peter@konigssonsel.se,,,,,,,,
5590376520,Iwona Drespa Städservice & Trädgårds AB,,+4686511121,,,,,,,
5590376652,Sikvägen 25-27 Förvaltning AB,christian@contap.se,,Kreditinstitut,Övriga skulder till kreditinstitut,4501000,4501900,,,
5590376751,D Krantz Entreprenad AB,,+46761776050,Kreditinstitut,Övriga skulder till kreditinstitut,6961,4706895,,,
5590376850,Peter Holmqvist Byggnads AB,peter@phbyggnads.se,+46705153422,,,,,,,
5590376934,Mur&Platt Service Stockholm AB,mur.platt.service@gmail.com,+46702809945,,,,,,,
5590377064,Johannebergs Bygg och Design AB,torbjorn@jbyggdesign.se,+46708618778,,,,,,,
5590377205,Paint Stockholm AB,timhsylvan@gmail.com,,,,,,,,
5590378005,Perras Bygg I Trönödal AB,perra01@live.se,+46705442167,,,,,,,
5590378195,Rickards Mark & Grund AB,,,,,,,,,
5590378310,Halmstad 20:428 Fastigheter AB,per.svensson@gvv.se,,,,,,,,
5590378393,Malins Solfilmservice AB,malin@solfilmservice.se,+46763675300,,,,,,,
5590378443,Mur&Fasadexperten i Skåne AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,1800,7200,,,
5590378476,MALMGRENS ENTREPRENAD AB,,,,,,,,,
5590378500,Sköna rum Måleriservice i Skåne AB,skonarum.jh@gmail.com,+46703311212,,,,,,,
5590378815,Stefan Johansson i Falekvarna Aktiebolag,,,,,,,,,
5590379060,JJB Bygg Entreprenad AB,,,,,,,,,
5590379334,Velox fiberteknik AB,hampus@veloxfiber.se,+46730605112,Kreditinstitut,Övriga skulder till kreditinstitut,129000,0,,,
5590379458,Bohusläns Seniortjänst AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,1693445,1841324,,,
5590379573,Johannes Eld och Lera AB,johannes@eldochlera.se,+46702699008,,,,,,,
5590380019,Energiisolering i Umeå AB,,,,,,,,,
5590380456,J&J Infrateam AB,tina.jansson@jjinfrateam.com,,,,,,,,
5590380647,ARA Hiss och Montage AB,arahiss@live.se,,,,,,,,
5590380787,Karlborgs Entreprenad i Mjölby AB,,+46709349576,,,,,,,
5590381314,Forslinds Entreprenad AB,patrik.forslind@telia.com,,Kreditinstitut,Övriga skulder till kreditinstitut,7040019,5297045,Övriga skulder till kreditinstitut,2194192,2451689
5590381405,Weq AB,weqab.sara@gmail.com,,,,,,,,
5590381421,Örebro Snickeritjänst AB,,+46703083900,,,,,,,
5590382254,MB KRAFT & ENTREPRENAD AB,bjorn.hedberg1@gmail.com,,,,,,,,
5590382700,HS El & Säkerhet AB,hselsakerhet@gmail.com,,,,,,,,
5590382890,Elinstallatören Syd AB,info@elsyd.se,+4640319900,,,,,,,
5590382973,Citysnickar'n Halland AB,andersjohansson01@live.se,+46739867873,,,,,,,
5590383005,Br. Larssons Bilservice och Alltjänst i Luleå AB,,,,,,,,,
5590383963,Mattias Kvillbergs Bygg AB,kvillbergsbygg2@telia.com,+46705152730,,,,,,,
5590383971,S. Lindahl Byggservice AB,info@lindahl-byggservice.se,,,,,,,,
5590384144,Varenheds Rör AB,,+46708964427,,,,,,,
5590384342,Köhlers Rör Aktiebolag,kohlersror@comhem.se,,,,,,,,
5590384490,Handberga Allservice AB,,,,,,,,,
5590384565,Er byggkonsult i Nykvarn AB,info@erbyggkonsult.se,+46706866111,,,,,,,
5590384615,MAMU SERVICE AB,info@mamutransport.se,+4640124275,Kreditinstitut,Övriga skulder till kreditinstitut,5338,605926,,,
5590385380,Sömmen & Duken i Karlshamn AB,post@hermanssonbolagen.se,,Kreditinstitut,Övriga skulder till kreditinstitut,00017,640000,Not Not Kortfristiga skulder till kreditinstitutKortfristiga skulder till kreditinstitut,-312023,-312023
5590385398,SGAB glas & bygg Design Aktiebolag,svensson.gbd@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,723159,0,Övriga skulder till kreditinstitut,41892,0
5590385422,Dala hyrmaskiner AB,kontakt@dalahyrmaskiner.com,,,,,,,,
5590385919,RENT TOOLS VÅRBY AB,ekonomi@bgsthlm.se,+4687043355,,,,,,,
5590386131,T&A VVS AB,,,,,,,,,
5590386230,TM Alfredssons Byggservice AB,tmbygg@hotmail.com,,,,,,,,
5590386248,Markus Berlin Bygg AB,,+46705678905,,,,,,,
5590386487,Jerry Pettersson Mark & Bygg AB,,,,,,,,,
5590386511,Niclas Westlunds Entreprenad AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,181474,609576,,,
5590387196,Krister Rasmussen Holding AB,,,,,,,,,
5590387915,Falks Allservice AB,roparuddenab@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,41593600,1679920,,,
5590388012,Hagaborg Entreprenad AB,,,,,,,,,
5590388046,Montagecenter i Skövde AB,jlagriparts@telia.com,,,,,,,,
5590388244,MD BADRUMSRENOVERING I GÖTEBORG AB,kontakt@md-badrumsrenovering.se,,,,,,,,
5590389143,CK Bygg i Kvidinge AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,20803,270807,,,
5590389325,Renast Älvsjö AB,peter@skrorinstallationer.se,,,,,,,,
5590389416,BMJ Matias AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,17100,0,,,
5590389754,Conteo fixare AB,info@conteofixare.se,,,,,,,,
5590389929,LL i Tidan Byggnation AB,,,,,,,,,
5590389937,Haninge Bygg och Renovering AB,pawel.kow@live.com,,,,,,,,
5590390257,Sjömilens Bygg AB,info@sjomilensbygg.se,,Kreditinstitut,Övriga skulder till kreditinstitut,024420,,,,
5590390414,Väby Entreprenad AB,tomas@vabyab.se,+46705330724,Kreditinstitut,Övriga skulder till kreditinstitut,44839903,4740265,Övriga skulder till kreditinstitut,1646907,1276907
5590390612,Hennan Gräv & Entreprenad AB,per.nordstrom@hennan.se,,Kreditinstitut,Övriga skulder till kreditinstitut,41788303,1609397,Övriga skulder till kreditinstitut,8707,1190957
5590390703,Gnosjö lagerinredning AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,1108,277776,Övriga skulder till kreditinstitut,6668,166668
5590390828,JS Golv AB,jsgolv@gmail.com,+46707296111,,,,,,,
5590391032,AP JOEL SON BYGG AB,info@apjoelson.se,,,,,,,,
5590391339,Nordell Bygg Vålådalen AB,erik@nordellbygg.com,,Kreditinstitut,Övriga skulder till kreditinstitut,014,6764,Övriga skulder till kreditinstitut,027444,
5590391354,J Bergs Bygg AB,joakimberg07@gmail.com,,,,,,,,
5590392683,RTA Montage AB,roj.jansson@gmail.com,,,,,,,,
5590392758,M Zander Bygg & Konsult AB,mats.zander@mzbok.se,,,,,,,,
5590393400,Sundborns El AB,sundbornsel@telia.com,+46705789144,,,,,,,
5590393467,Konfidensia Quality AB,konfidensia@gmail.com,,,,,,,,
5590393533,Kraft Poolen syd AB,gustav@fkraftpoolen.se,,,,,,,,
5590393574,JG's motor och bygg i Strängnäs AB,jensagb@gmail.com,+46707615910,Kreditinstitut,Övriga skulder till kreditinstitut,546,90786310,Övriga skulder till kreditinstitut,537,82434536
5590394168,Peter Johansson Måleri AB,peter_johansson72@comhem.se,,,,,,,,
5590394713,Perssons Bygg & Glas i Piteå AB,,,,,,,,,
5590394911,Byggbolaget Jesper Andersson i Östersund AB,,,,,,,,,
5590395009,Måleri Färgpytsen i Eskilstuna AB,peterskogis@outlook.com,,,,,,,,
5590395033,Sundesjö Bygg och Motor AB,,,,,,,,,
5590395082,Wallins Måleri i Nyköping AB,wallinsmaleri@hotmail.se,,,,,,,,
5590395157,Witek Bygg i Söder AB,,,,,,,,,
5590395199,Projektinitiativ i Stockholm AB,eriklindstrom1111@gmail.com,,,,,,,,
5590395447,A.V Glas AB,ari@avglas.se,,,,,,,,
5590395959,Powerpro AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,534176,0,Övriga skulder till kreditinstitut,53037,0
5590395991,NSL Sport Linjering AB,nsl.ab@icloud.com,+46703883803,,,,,,,
5590396148,Nordsvensk Värme AB,nsv@datapost.se,+46920220012,Kreditinstitut,Övriga skulder till kreditinstitut,4449616,4611520,Övriga skulder till kreditinstitut,161904,161904
5590396528,GS Yacht & construction AB,,+46705709229,,,,,,,
5590396692,Ringströms Allservice AB,arne.ring@hotmail.com,,,,,,,,
5590396882,Florjans Måleri & byggtjänst AB,florjans.maleri.byggtjanst@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,4613901,4879632,Övriga skulder till kreditinstitut,293247,282329
5590397435,Roela AB,,+46703113078,,,,,,,
5590397641,Frillesås Båt & Motor AB,,+46340653600,,,,,,,
5590398037,JOTAB Johan Tisell Aktiebolag,johan.tisell@jotabsverige.se,,Kreditinstitut,Övriga skulder till kreditinstitut,2406,525472,Övriga skulder till kreditinstitut,363066,312093
5590398698,STZ progress AB,info@stz.se,,,,,,,,
5590398789,Lexanders Gräv AB,info@lexandersgrav.se,,,,,,,,
5590398862,Mälardalens Vent Teknik AB,,,,,,,,,
5590399043,Öregrundsgrepen Bygg & VVS AB,,+46703592199,,,,,,,
5590399142,Storrank Service AB,storrankpar@gmail.com,+46706143136,,,,,,,
5590399613,Alcha Måleri AB,staffan@alchamaleri.se,,,,,,,,
5590399662,Linus Byggare AB,,,,,,,,,
5590399837,LIROC fastigheter AB,lirocfast@gmail.com,+46709845993,Kreditinstitut,Övriga skulder till kreditinstitut,84042500,4067100,Övriga skulder till kreditinstitut,5200,295200
5590399944,WZ Renovering & Bygg AB,info@wzrenovering.se,,Kreditinstitut,Övriga skulder till kreditinstitut,539038,689619,Övriga skulder till kreditinstitut,150777,150826
5590400437,Nordisk maskin konsult AB,max@lofqvistbygg.se,,,,,,,,
5590400551,Frostagårdens Eko Lantbruk AB,,,,,,,,,
5590400866,PURO Entreprenad AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,207025,0,,,
5590401005,Christer Andersson Installationsteknik AB,,,,,,,,,
5590401211,SP Sten Entreprenad AB,,+464485351,Kreditinstitut,Övriga skulder till kreditinstitut,030,0000,,,
5590401617,Stomkonstruktioner i Malmö AB,,,,,,,,,
5590401633,Ans-Pol AB,anspolhb@gmail.com,,Kreditinstitut,"Skulder till kreditinstitut, långfristiga",626,56640321,"Skulder till kreditinstitut, kortfristiga",3500,193224
5590402474,Hällsjö Bygg AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,93635,181519,Övriga skulder till kreditinstitut,81036,70400
5590402607,AM Signalteknik AB,adam@ampsignalteknik.se,,Kreditinstitut,Övriga skulder till kreditinstitut,0285000,,Övriga skulder till kreditinstitut,0,90000
5590402771,Patrik Finn Golv AB,patrik.finn@hotmail.com,+46706646458,,,,,,,
5590402847,O/R Keramik AB,or.keramik@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,162608,256316,,,
5590402946,Jägartorp Fastigheter AB,kim.meps@live.se,,Kreditinstitut,Övriga skulder till kreditinstitut,42125332,2294832,,,
5590402961,JH Bilteknik AB,faktura@jbmmotor.se,+4655320165,,,,,,,
5590403605,Hofflander Company AB,malin.hofflander@cenceo.se,,,,,,,,
5590403811,WY Bygg i Lerum AB,patrikjwallberg@gmail.com,,,,,,,,
5590404074,Hägnelyckans Plåtslageri AB,info@hagnelyckan.se,+46703909990,,,,,,,
5590404215,Cervix Sverige AB,johan.hallin@cervix.se,,,,,,,,
5590404462,Mårtenssons VVS i Sölvesborg AB,info@martenssonsvvs.se,+46733638397,Kreditinstitut,Övriga skulder till kreditinstitut,050000,,,,
5590404504,Elkraftkonsult Stockholm AB,philip_.k@hotmail.com,,,,,,,,
5590404561,U&B Gruppen AB,Alex@ubgab.Se,+46722394848,Kreditinstitut,Övriga skulder till kreditinstitut,503884,620424,Övriga skulder till kreditinstitut,897459,0
5590404835,MK Platt i Sverige AB,monika.karnei.ab@gmail.com,,,,,,,,
5590404850,Din Bygg & Städ i Sverige AB,info@dinbyggostad.se,+46707630030,,,,,,,
5590404892,Alegos EL AB,info@alegosel.se,+46769321825,Kreditinstitut,Övriga skulder till kreditinstitut,0912828,,Övriga skulder till kreditinstitut,0156000,
5590404967,KonsultTeamet i Sundsvall AB,konsultteamet@outlook.com,,,,,,,,
5590404983,MGR Bygg AB,mgrbyggab@gmail.com,,,,,,,,
5590405196,Järna Håltagare AB,,,,,,,,,
5590405311,Novi Bygg & Snickeri AB,wedsbygg@gmail.com,,,,,,,,
5590405550,Gillerbergs Entreprenad AB,info@gillerbergs.se,,Kreditinstitut,Övriga skulder till kreditinstitut,43108537,1539870,Övriga skulder till kreditinstitut,861852,633504
5590405857,RSH Bygg o Snickeri AB,,,,,,,,,
5590406038,Teak Bygg Holding AB,,+46707592074,,,,,,,
5590406210,TSS Entreprenad AB,,,,,,,,,
5590406277,Rogers Gräv i Strömsund AB,rogersgrav@hotmail.com,+46703764832,Kreditinstitut,Övriga skulder till kreditinstitut,55139588,2687517,Övriga skulder till kreditinstitut,1205727,803383
5590406301,Jussis Service AB,raitanen64@gmail.com,,,,,,,,
5590406327,Optohome Kraft AB,robert@optohome.com,,,,,,,,
5590406376,Lundin & Jeppsson i Östergötland AB,,,,,,,,,
5590406434,Lövsta skog AB,,+46705828041,,,,,,,
5590406517,Christian Gustafsson Byggkonsult AB,,,,,,,,,
5590406715,Rörprocess Sverige AB,rsrorab@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,504,8338,Övriga skulder till kreditinstitut,503,0240
5590406830,Fruängens byggtjänst i Stockholm AB,malin.salonius@hotmail.com,,,,,,,,
5590406871,Eneka Bygg AB,,+46765559459,Kreditinstitut,Övriga skulder till kreditinstitut,559,32175765,,,
5590407127,Eskadern AB,kaj.vesterholm2@outlook.com,,,,,,,,
5590407929,Jemths Mur & Kakel AB,daniel@murarjemth.se,,,,,,,,
5590408067,TrallMann AB,info@trallmann.se,,,,,,,,
5590408208,Rimbo Värme & Sanitet AB,rimbo-vvs@telia.com,+46705445550,,,,,,,
5590408448,TUF Marine Group AB,tom.torngard@gmail.com,,,,,,,,
5590408786,Notio AB,info@notio.nu,,,,,,,,
5590408950,Tomelilla Chaufförstjänst AB,,,,,,,,,
5590409081,Framtidens Partner Aktiebolag,kimmo.kovanen@hotmail.com,,,,,,,,
5590409115,Laki MK Bygg AB,lakisbygg@gmail.com,,,,,,,,
5590409529,Lyckbogruppen AB,dan.gustavsson@lyckbo.se,+46706370299,Kreditinstitut,Övriga skulder till kreditinstitut,51081228,1154981,,,
5590409610,A Larsson Bygg i Sjömarken AB,,,,,,,,,
5590409792,Herrviksnäs Byggkonsult AB,,,,,,,,,
5590410816,J Ö Entreprenad Aktiebolag,jonasohman@outlook.com,+46707910114,,,,,,,
5590410832,MOMO Interiör Aktiebolag,info@mowa.se,,,,,,,,
5590411020,Lyckagård AB,info@lyckagard.se,+46731588958,Kreditinstitut,Övriga skulder till kreditinstitut,154105,258879,,,
5590411111,Pontus Klang Bygg AB,,,,,,,,,
5590411202,PG Service AB,,,,,,,,,
5590412317,MÅLARBOCKEN AB,,+46725501072,Kreditinstitut,Övriga skulder till kreditinstitut,7352,31181,Övriga skulder till kreditinstitut,7352,21996
5590412671,Hille Signal AB,marcus@ampsignalteknik.se,,,,,,,,
5590412978,PBL Bygg i Piteå AB,,+46706080957,,,,,,,
5590413059,M4You Byggservice AB,info@m4you.se,+46762375727,,,,,,,
5590413075,RJ Byggentreprenad AB,skane.farm@hotmail.se,,,,,,,,
5590413661,Elite Installations Sverige AB,,,,,,,,,
5590413810,Prima Entreprenad & Gräv i Arvidsjaur AB,,,,,,,,,
5590414354,Bado Bilar Sverige AB,info@chnbygg.se,,,,,,,,
5590414685,Reline Vision Sverige AB,info@relinevision.se,+46709532117,Kreditinstitut,Övriga skulder till kreditinstitut,10403,134999,Övriga skulder till kreditinstitut,10403,134999
5590414800,Kranförargruppen Öst AB,christian@kranforargruppen.se,,,,,,,,
5590414909,Skutskär Innovation AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,4340000,4580000,Övriga skulder till kreditinstitut,240000,240000
5590415138,JSS Entreprenad AB,terje@jssentreprenad.se,,,,,,,,
5590415880,Clever Byggkonsult AB,,+46705335842,,,,,,,
5590416276,Min Datorsupport Sverige AB,,,,,,,,,
5590417019,L.L.M Gräv & Skog AB,llmgravskogab@outlook.com,+46706530181,,,,,,,
5590417316,SFG Energi AB,,,,,,,,,
5590417332,MV:s Elservice AB,,+46709131563,,,,,,,
5590417373,ByggIT Norden AB,magnus.g@byggit.se,,,,,,,,
5590417845,Teodor F Bygg AB,,+46706208966,Kreditinstitut,Övriga skulder till kreditinstitut,185110,0,,,
5590417878,PortRonny AB,portronny@gmail.com,,,,,,,,
5590418678,Clavum Produktion AB,rickard@clavum.se,,,,,,,,
5590418769,Tullinge plattsättning & bygg AB,tullingeplatt@gmail.com,,,,,,,,
5590418835,Rydboholms Gräv & Schakt AB,,,,,,,,,
5590419098,Hissinstallationer Ola Svensson AB,,,,,,,,,
5590419114,Blekinge Montage och Byggtjänst AB,,,,,,,,,
5590419528,PSÖDER Bygg AB,soder9@hotmail.se,,,,,,,,
5590419619,Byggmästarna i Sundsvall AB,,+46703071331,,,,,,,
5590419809,Åsa Plattsättning AB,,,,,,,,,
5590419833,K.J. Johansson & Son Grävtjänst AB,,+46705863143,,,,,,,
5590420021,LejonGEO AB,,+46703654110,,,,,,,
5590420286,Nordic Fasadsystem AB,rinesa.zogaj2001@gmail.com,+4631806690,,,,,,,
5590420765,Kånna schakt AB,norragardsmaskin@gmail.com,+46705595477,Kreditinstitut,Övriga skulder till kreditinstitut,471735,789929,Övriga skulder till kreditinstitut,62,79662796
5590421490,Henrik Westerberg Entreprenad AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,733775,0,,,
5590421524,Bygg & Poolservice i väst AB,,,,,,,,,
5590421771,NPO Entreprenad AB,nilsohlsson94@gmail.com,,,,,,,,
5590421912,Borg mark & entreprenad AB,borg_mark_entreprenad@hotmail.com,+46708116505,Kreditinstitut,Övriga skulder till kreditinstitut,92586062,2613134,Övriga skulder till kreditinstitut,941604,851076
5590421979,VVS Kvalité i Karlstad AB,vvs-kvalite@outlook.com,,Kreditinstitut,Övriga skulder till kreditinstitut,265108,0,,,
5590422019,El-effect i Linköping AB,info@eleffect.se,+46134620020,,,,,,,
5590422373,Lintek AB,jorgen.lennstrand@telia.com,,,,,,,,
5590422597,Kijo Fastigheter AB,info@kijofastigheterab.se,+46738904946,Kreditinstitut,Övriga skulder till kreditinstitut,55625,0,Övriga skulder till kreditinstitut,90100,2067
5590422886,Västsvenska Glas Aktiebolag,,+46313875100,,,,,,,
5590423025,FA Sten & Marktjänst AB,fadi-azrk@hotmail.se,,,,,,,,
5590423132,JPC Markentreprenader AB,fanny.norberg00@gmail.com,,,,,,,,
5590423249,Jardefors Mark & Entreprenad AB,,,,,,,,,
5590423694,Skånsk Trädgård och Markanläggning AB,info@skansktrg.se,,,,,,,,
5590423975,PS Nordic Group AB,info@psnordicgroup.se,,Kreditinstitut,Övriga skulder till kreditinstitut,0300000,,Övriga skulder till kreditinstitut,300000,400000
5590424361,Nels Städ AB,,,,,,,,,
5590424601,Eugen Signalteknik AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,0,60720,,,
5590424668,Sanders Golvslipning AB,,+46703243670,,,,,,,
5590424817,Ove Lundblad entreprenad AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,36300,199274,Övriga skulder till kreditinstitut,153732,153732
5590425087,P-O Hedlunds Måleri AB,per_ola78@hotmail.com,+46703114599,,,,,,,
5590425111,J.R Kabel-TV AB,j.roselius@hotmail.com,,,,,,,,
5590425392,Thomas Bloms Bygg i Skövde AB,blomsbygg@telia.com,,,,,,,,
5590425616,Åström & Falk Fastighet AB,info@vvsgruppen.nu,,Kreditinstitut,Övriga skulder till kreditinstitut,4106000,3500000,Övriga skulder till kreditinstitut,312000,712000
5590425962,THUNANS STUG & ByggService Lofsdalen AB,thunan@hotmail.com,+46703441116,,,,,,,
5590425970,JMO Skog & Entreprenad AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,2497,290955,Övriga skulder till kreditinstitut,7000,102000
5590426010,Vintergatans Specialsnickeri AB,vintergatansspecialsnickeri@gmail.com,,,,,,,,
5590426457,Sthlm Villarenovering AB,andreea_gornescu@yahoo.com,,Kreditinstitut,Övriga skulder till kreditinstitut,303491,0,,,
5590426887,M Lööws byggservice AB,loowsbyggservice@gmail.com,,,,,,,,
5590427836,Hans Magnus Sponn Service AB,vvs@hmsservice.se,,,,,,,,
5590427885,PVB Mark Marin Montering AB,,,,,,,,,
5590427901,Fastighets AB Viken,svante.olsson@gmail.se,,Kreditinstitut,Övriga skulder till kreditinstitut,2156250,3156250,Övriga skulder till kreditinstitut,1000000,0
5590428073,Hammern Construction AB,peter@hammern.se,,,,,,,,
5590428198,PBS Byggvision AB,,,,,,,,,
5590428800,Elservice Kiruna AB,,+46702734890,,,,,,,
5590428859,Stockholm Luftinstallation AB,,,,,,,,,
5590429030,Harlings Golv & Rep. AB,,,,,,,,,
5590429857,RÖRTJÄNST L LARSSON AB,kimbolar555@hotmail.com,,,,,,,,
5590429931,Kagghamra golv AB,pedda.j@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,404607,0,,,
5590430624,Tysk Bygg & Handel AB,,,,,,,,,
5590430863,Genarps bygg AB,genarpsbygg@gmail.com,,,,,,,,
5590431606,Spagruppen Sverige Service AB,,+46197070880,,,,,,,
5590431754,Venestad VVS & Entreprenad AB,info@venestad.se,,Kreditinstitut,Övriga skulder till kreditinstitut,11686,81682,Övriga skulder till kreditinstitut,69996,69996
5590431788,Blejson Bygg AB,blejson@live.se,,,,,,,,
5590432372,Klaes Persson Gräv & Betong AB,,,,,,,,,
5590432430,Patrik Österberg Måleri AB,patrik_osterberg@hotmail.com,,,,,,,,
5590432810,Olssons El och Tele Dalarna AB,info@olssonselochtele.se,+46702458061,,,,,,,
5590432885,IvanG AB,ivang.dhl@gmail.com,,,,,,,,
5590433016,Öckerö Byggservice AB,fh.byggservice@hotmail.com,,,,,,,,
5590433263,ByggKeramik eXperten Norr AB,info@bkx.se,+46761442555,,,,,,,
